node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
1,0,0,0,,4052,,,,,elastic,elastic
2,3.05,0,0,,4054,,,,,elastic,elastic
3,9,0,0,,3,,,,,elastic,elastic
4,14.95,0,0,,4,,,,,elastic,elastic
5,0,3.95,0,,5,,,,,elastic,elastic
6,3.05,3.95,0,,6,,,,,elastic,elastic
7,9,3.95,0,,7,,,,,elastic,elastic
8,14.95,3.95,0,,8,,,,,elastic,elastic
9,0,7.9,0,,9,,,,,elastic,elastic
10,3.05,7.9,0,,10,,,,,elastic,elastic
11,9,7.9,0,,11,,,,,elastic,elastic
12,14.95,7.9,0,,12,,,,,elastic,elastic
13,0,11.85,0,,13,,,,,elastic,elastic
14,3.05,11.85,0,,14,,,,,elastic,elastic
15,9,11.85,0,,15,,,,,elastic,elastic
16,14.95,11.85,0,,16,,,,,elastic,elastic
17,0,15.8,0,,17,,,,,elastic,elastic
18,3.05,15.8,0,,18,,,,,elastic,elastic
19,9,15.8,0,,19,,,,,elastic,elastic
20,14.95,15.8,0,,20,,,,,elastic,elastic
1001,0,0,3.15,4053,4057,,1021,,1036,elastic,elastic
1002,3.05,0,3.15,4055,4059,1021,1022,,1037,elastic,elastic
1003,9,0,3.15,3,1003,1022,1023,,1038,elastic,elastic
1004,14.95,0,3.15,4,1004,1023,,,1039,elastic,elastic
1005,0,3.95,3.15,5,1005,,1024,1036,1040,elastic,elastic
1006,3.05,3.95,3.15,6,1006,1024,1025,1037,1041,elastic,elastic
1007,9,3.95,3.15,7,1007,1025,1026,1038,1042,elastic,elastic
1008,14.95,3.95,3.15,8,1008,1026,,1039,1043,elastic,elastic
1009,0,7.9,3.15,9,1009,,1027,1040,1044,elastic,elastic
1010,3.05,7.9,3.15,10,1010,1027,1028,1041,1045,elastic,elastic
1011,9,7.9,3.15,11,1011,1028,1029,1042,1046,elastic,elastic
1012,14.95,7.9,3.15,12,1012,1029,,1043,1047,elastic,elastic
1013,0,11.85,3.15,13,1013,,1030,1044,1048,elastic,elastic
1014,3.05,11.85,3.15,14,1014,1030,1031,1045,1049,elastic,elastic
1015,9,11.85,3.15,15,1015,1031,1032,1046,1050,elastic,elastic
1016,14.95,11.85,3.15,16,1016,1032,,1047,1051,elastic,elastic
1017,0,15.8,3.15,17,1017,,1033,1048,,elastic,elastic
1018,3.05,15.8,3.15,18,1018,1033,1034,1049,,elastic,elastic
1019,9,15.8,3.15,19,1019,1034,1035,1050,,elastic,elastic
1020,14.95,15.8,3.15,20,1020,1035,,1051,,elastic,elastic
2001,0,0,6.3,4058,4062,,2021,,2036,elastic,elastic
2002,3.05,0,6.3,4060,4064,2021,2022,,2037,elastic,elastic
2003,9,0,6.3,1003,2003,2022,2023,,2038,elastic,elastic
2004,14.95,0,6.3,1004,2004,2023,,,2039,elastic,elastic
2005,0,3.95,6.3,1005,2005,,2024,2036,2040,elastic,elastic
2006,3.05,3.95,6.3,1006,2006,2024,2025,2037,2041,elastic,elastic
2007,9,3.95,6.3,1007,2007,2025,2026,2038,2042,elastic,elastic
2008,14.95,3.95,6.3,1008,2008,2026,,2039,2043,elastic,elastic
2009,0,7.9,6.3,1009,2009,,2027,2040,2044,elastic,elastic
2010,3.05,7.9,6.3,1010,2010,2027,2028,2041,2045,elastic,elastic
2011,9,7.9,6.3,1011,2011,2028,2029,2042,2046,elastic,elastic
2012,14.95,7.9,6.3,1012,2012,2029,,2043,2047,elastic,elastic
2013,0,11.85,6.3,1013,2013,,2030,2044,2048,elastic,elastic
2014,3.05,11.85,6.3,1014,2014,2030,2031,2045,2049,elastic,elastic
2015,9,11.85,6.3,1015,2015,2031,2032,2046,2050,elastic,elastic
2016,14.95,11.85,6.3,1016,2016,2032,,2047,2051,elastic,elastic
2017,0,15.8,6.3,1017,2017,,2033,2048,,elastic,elastic
2018,3.05,15.8,6.3,1018,2018,2033,2034,2049,,elastic,elastic
2019,9,15.8,6.3,1019,2019,2034,2035,2050,,elastic,elastic
2020,14.95,15.8,6.3,1020,2020,2035,,2051,,elastic,elastic
3001,0,0,9.45,4063,4067,,3021,,3036,elastic,elastic
3002,3.05,0,9.45,4065,4069,3021,3022,,3037,elastic,elastic
3003,9,0,9.45,2003,3003,3022,3023,,3038,elastic,elastic
3004,14.95,0,9.45,2004,3004,3023,,,3039,elastic,elastic
3005,0,3.95,9.45,2005,3005,,3024,3036,3040,elastic,elastic
3006,3.05,3.95,9.45,2006,3006,3024,3025,3037,3041,elastic,elastic
3007,9,3.95,9.45,2007,3007,3025,3026,3038,3042,elastic,elastic
3008,14.95,3.95,9.45,2008,3008,3026,,3039,3043,elastic,elastic
3009,0,7.9,9.45,2009,3009,,3027,3040,3044,elastic,elastic
3010,3.05,7.9,9.45,2010,3010,3027,3028,3041,3045,elastic,elastic
3011,9,7.9,9.45,2011,3011,3028,3029,3042,3046,elastic,elastic
3012,14.95,7.9,9.45,2012,3012,3029,,3043,3047,elastic,elastic
3013,0,11.85,9.45,2013,3013,,3030,3044,3048,elastic,elastic
3014,3.05,11.85,9.45,2014,3014,3030,3031,3045,3049,elastic,elastic
3015,9,11.85,9.45,2015,3015,3031,3032,3046,3050,elastic,elastic
3016,14.95,11.85,9.45,2016,3016,3032,,3047,3051,elastic,elastic
3017,0,15.8,9.45,2017,3017,,3033,3048,,elastic,elastic
3018,3.05,15.8,9.45,2018,3018,3033,3034,3049,,elastic,elastic
3019,9,15.8,9.45,2019,3019,3034,3035,3050,,elastic,elastic
3020,14.95,15.8,9.45,2020,3020,3035,,3051,,elastic,elastic
4001,0,0,12.6,4068,,,4021,,4036,elastic,elastic
4002,3.05,0,12.6,4070,,4021,4022,,4037,elastic,elastic
4003,9,0,12.6,3003,,4022,4023,,4038,elastic,elastic
4004,14.95,0,12.6,3004,,4023,,,4039,elastic,elastic
4005,0,3.95,12.6,3005,,,4024,4036,4040,elastic,elastic
4006,3.05,3.95,12.6,3006,,4024,4025,4037,4041,elastic,elastic
4007,9,3.95,12.6,3007,,4025,4026,4038,4042,elastic,elastic
4008,14.95,3.95,12.6,3008,,4026,,4039,4043,elastic,elastic
4009,0,7.9,12.6,3009,,,4027,4040,4044,elastic,elastic
4010,3.05,7.9,12.6,3010,,4027,4028,4041,4045,elastic,elastic
4011,9,7.9,12.6,3011,,4028,4029,4042,4046,elastic,elastic
4012,14.95,7.9,12.6,3012,,4029,,4043,4047,elastic,elastic
4013,0,11.85,12.6,3013,,,4030,4044,4048,elastic,elastic
4014,3.05,11.85,12.6,3014,,4030,4031,4045,4049,elastic,elastic
4015,9,11.85,12.6,3015,,4031,4032,4046,4050,elastic,elastic
4016,14.95,11.85,12.6,3016,,4032,,4047,4051,elastic,elastic
4017,0,15.8,12.6,3017,,,4033,4048,,elastic,elastic
4018,3.05,15.8,12.6,3018,,4033,4034,4049,,elastic,elastic
4019,9,15.8,12.6,3019,,4034,4035,4050,,elastic,elastic
4020,14.95,15.8,12.6,3020,,4035,,4051,,elastic,elastic
4021,0,0,1.575,4052,4053,,4056,,,elastic,elastic
4022,3.05,0,1.575,4054,4055,4056,,,,elastic,elastic
4023,0,0,4.725,4057,4058,,4061,,,elastic,elastic
4024,3.05,0,4.725,4059,4060,4061,,,,elastic,elastic
4025,0,0,7.875,4062,4063,,4066,,,elastic,elastic
4026,3.05,0,7.875,4064,4065,4066,,,,elastic,elastic
4027,0,0,11.025,4067,4068,,4071,,,elastic,elastic
4028,3.05,0,11.025,4069,4070,4071,,,,elastic,elastic
