column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,300,300,3700,2.16,0,8.5,140,30,12,12,2,0,6,100,2,2,21.8738,286.354,285.176,104.707,31.6114,0.5
2,2,1002,350,350,3700,2.94,0,8.5,140,30,16,12,3,0,6,75,2,2,26.9021,285.595,289.466,76.7231,31.1604,0.5
5,5,1005,350,350,3700,2.94,0,8.5,140,30,16,12,3,0,6,75,2,2,26.1393,287.184,284.902,76.3797,26.695,0.5
6,6,1006,300,300,3700,2.16,0,8.5,140,30,12,12,2,0,6,100,2,2,26.0399,292.195,286.211,102.867,23.2751,0.5
7,7,1007,350,350,3700,2.94,0,8.5,140,30,16,12,4,1,6,50,2,2,25.4273,288.51,290.467,52.2763,32.0486,0.5
8,8,1008,350,350,3700,2.94,0,8.5,140,30,16,16,3,2,6,50,2,2,24.4642,292.012,286.499,52.4502,26.1199,0.5
9,9,1009,350,350,3700,2.94,0,8.5,140,30,16,16,3,2,6,50,2,2,27.3873,289.533,288.708,51.7393,27.9786,0.5
10,10,1010,350,350,3700,2.94,0,8.5,140,30,16,16,3,2,6,50,2,2,25.2086,288.009,288.529,50.9208,37.7516,0.5
11,11,1011,350,350,3700,2.94,0,8.5,140,30,16,16,3,2,6,50,2,2,24.9651,288.044,286.201,52.159,36.0119,0.5
12,12,1012,350,350,3700,2.94,0,8.5,140,30,16,12,4,1,6,50,2,2,27.4007,285.773,286.053,52.3108,34.5567,0.5
13,13,1013,300,300,3700,2.16,0,8.5,140,30,12,12,2,1,6,100,2,2,26.7634,280.609,286.408,102.715,30.6374,0.5
14,14,1014,350,350,3700,2.94,0,8.5,140,30,16,12,3,2,6,75,2,2,23.789,287.403,291.345,77.6683,29.672,0.5
15,15,1015,300,300,3700,2.16,0,8.5,140,30,16,12,1,0,6,100,2,2,26.659,288.46,282.071,104.357,29.7177,0.5
16,16,1016,300,300,3700,2.16,0,8.5,140,30,16,12,1,0,6,100,2,2,24.2852,291.354,284.193,103.422,28.7857,0.5
17,17,1017,350,350,3700,2.94,0,8.5,140,30,16,12,3,2,6,75,2,2,28.7534,289.331,286.824,77.4391,36.0722,0.5
18,18,1018,300,300,3700,2.16,0,8.5,140,30,12,12,2,1,6,100,2,2,29.5206,290.906,285.788,101.904,32.8257,0.5
1001,1001,2001,300,300,3100,2.16,0,8.5,140,30,12,12,1,0,6,100,2,2,26.5301,292.2,288.456,103.002,38.1585,0.5
1002,1002,2002,350,350,3100,2.94,0,8.5,140,30,16,12,1,0,6,50,2,2,29.4267,292.54,288.285,50.608,28.4746,0.5
1005,1005,2005,350,350,3100,2.94,0,8.5,140,30,16,12,1,0,6,50,2,2,23.0803,290.605,287.967,50.2997,30.6107,0.5
1006,1006,2006,300,300,3100,2.16,0,8.5,140,30,12,12,1,0,6,100,2,2,26.6034,284.793,286.5,101.293,31.4546,0.5
1007,1007,2007,350,350,3100,2.94,0,8.5,140,30,16,12,0,1,6,75,2,2,22.8406,286.866,288.083,76.6734,29.1251,0.5
1008,1008,2008,350,350,3100,2.94,0,8.5,140,30,16,16,0,1,6,75,2,2,26.0915,285.672,290.294,76.2921,30.6446,0.5
1009,1009,2009,350,350,3100,2.94,0,8.5,140,30,16,16,0,1,6,75,2,2,23.3259,291.227,290.566,77.6324,27.544,0.5
1010,1010,2010,350,350,3100,2.94,0,8.5,140,30,16,16,0,1,6,75,2,2,23.7061,290.355,288.237,76.4345,28.58,0.5
1011,1011,2011,350,350,3100,2.94,0,8.5,140,30,16,16,0,1,6,75,2,2,27.2272,286.885,290.5,76.8932,26.8661,0.5
1012,1012,2012,350,350,3100,2.94,0,8.5,140,30,16,12,0,1,6,75,2,2,24.6436,288.502,282.802,76.0907,31.118,0.5
1013,1013,2013,300,300,3100,2.16,0,8.5,140,30,12,12,1,0,6,100,2,2,23.4631,290.488,285.08,100.445,28.7416,0.5
1014,1014,2014,350,350,3100,2.94,0,8.5,140,30,16,12,1,0,6,50,2,2,24.5966,290.798,289.933,51.792,29.4367,0.5
1015,1015,2015,300,300,3100,2.16,0,8.5,140,30,16,12,0,0,6,75,2,2,25.563,285.645,287.158,75.8404,29.1017,0.5
1016,1016,2016,300,300,3100,2.16,0,8.5,140,30,16,12,0,0,6,75,2,2,26.3545,289.776,286.639,76.7454,25.5164,0.5
1017,1017,2017,350,350,3100,2.94,0,8.5,140,30,16,12,1,0,6,50,2,2,24.4391,290.47,288.523,51.4849,34.0226,0.5
1018,1018,2018,300,300,3100,2.16,0,8.5,140,30,12,12,1,0,6,100,2,2,27.5411,283.102,287.064,103.363,31.8716,0.5
2001,2001,3001,250,250,3100,1.5,0,8.5,140,30,12,12,1,0,6,100,2,2,26.4559,284.446,291.879,102.074,28.6614,0.5
2002,2002,3002,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,100,2,2,26.6033,287.53,287.174,101.396,34.0767,0.5
2005,2005,3005,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,100,2,2,25.8157,285.793,290.834,104.464,31.3981,0.5
2006,2006,3006,250,250,3100,1.5,0,8.5,140,30,12,12,1,0,6,100,2,2,28.8363,291.413,288.744,103.221,38.1153,0.5
2007,2007,3007,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,125,2,2,27.1103,289.681,291.924,126.55,29.7242,0.5
2008,2008,3008,250,250,3100,1.5,0,8.5,140,30,16,16,0,0,6,125,2,2,24.0761,289.624,287.885,129.801,26.5316,0.5
2009,2009,3009,250,250,3100,1.5,0,8.5,140,30,16,16,0,0,6,125,2,2,28.0049,290.134,293.037,128.355,26.6955,0.5
2010,2010,3010,250,250,3100,1.5,0,8.5,140,30,16,16,0,0,6,125,2,2,31.8277,286.742,288.558,127.624,32.0578,0.5
2011,2011,3011,250,250,3100,1.5,0,8.5,140,30,16,16,0,0,6,125,2,2,26.5685,285.867,282.537,125.609,30.602,0.5
2012,2012,3012,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,125,2,2,30.0277,288.929,289.849,126.389,27.7406,0.5
2013,2013,3013,250,250,3100,1.5,0,8.5,140,30,12,12,1,0,6,100,2,2,25.5061,287.378,291.147,100.527,30.3609,0.5
2014,2014,3014,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,100,2,2,27.0215,292.435,284.309,103.486,30.2252,0.5
2015,2015,3015,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,100,2,2,26.0876,289.053,293.208,103.738,33.3893,0.5
2016,2016,3016,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,100,2,2,26.1488,287.173,288.46,102.179,25.5241,0.5
2017,2017,3017,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,100,2,2,28.6681,291.065,289.865,100.271,26.5798,0.5
2018,2018,3018,250,250,3100,1.5,0,8.5,140,30,12,12,1,0,6,100,2,2,26.8069,287.128,285.823,100.85,29.57,0.5
3001,3001,4001,250,250,3100,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,31.4359,285.357,292.542,130.906,26.9209,0.5
3002,3002,4002,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,75,2,2,26.8651,290.249,289.06,78.3447,37.6885,0.5
3005,3005,4005,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,75,2,2,23.118,287.799,288.314,76.4935,27.5612,0.5
3006,3006,4006,250,250,3100,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,25.6763,286.149,293.134,125.884,30.9276,0.5
3007,3007,4007,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,150,2,2,29.4806,289.451,288.413,153.326,29.5779,0.5
3008,3008,4008,250,250,3100,1.5,0,8.5,140,30,16,16,0,0,6,150,2,2,25.9458,294.006,288.229,153.251,32.4267,0.5
3009,3009,4009,250,250,3100,1.5,0,8.5,140,30,16,16,0,0,6,150,2,2,21.9192,286.03,283.151,150.147,25.5136,0.5
3010,3010,4010,250,250,3100,1.5,0,8.5,140,30,16,16,0,0,6,150,2,2,24.8134,290.334,288.336,155.392,28.6643,0.5
3011,3011,4011,250,250,3100,1.5,0,8.5,140,30,16,16,0,0,6,150,2,2,22.8736,290.063,289.898,154.931,29.7733,0.5
3012,3012,4012,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,150,2,2,34.1266,284.636,287.034,154.399,26.5879,0.5
3013,3013,4013,250,250,3100,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,32.0938,290.865,289.345,130.043,31.1047,0.5
3014,3014,4014,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,100,2,2,28.9039,287.723,288.465,104.104,30.2587,0.5
3015,3015,4015,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,100,2,2,27.263,284.717,285.667,101.071,32.9622,0.5
3016,3016,4016,250,250,3100,1.5,0,8.5,140,30,16,12,0,0,6,100,2,2,28.5586,288.263,288.339,100.351,29.5676,0.5
