node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
1,0,0,0,,1,,,,,elastic,elastic
2,3.85,0,0,,2,,,,,elastic,elastic
3,7.7,0,0,,4063,,,,,elastic,elastic
4,10.65,0,0,,4065,,,,,elastic,elastic
5,14.5,0,0,,5,,,,,elastic,elastic
6,18.35,0,0,,6,,,,,elastic,elastic
7,0,5.8,0,,7,,,,,elastic,elastic
8,3.85,5.8,0,,8,,,,,elastic,elastic
9,7.7,5.8,0,,9,,,,,elastic,elastic
10,10.65,5.8,0,,10,,,,,elastic,elastic
11,14.5,5.8,0,,11,,,,,elastic,elastic
12,18.35,5.8,0,,12,,,,,elastic,elastic
13,0,11.6,0,,13,,,,,elastic,elastic
14,3.85,11.6,0,,14,,,,,elastic,elastic
15,7.7,11.6,0,,15,,,,,elastic,elastic
16,10.65,11.6,0,,16,,,,,elastic,elastic
17,14.5,11.6,0,,17,,,,,elastic,elastic
18,18.35,11.6,0,,18,,,,,elastic,elastic
19,0,17.4,0,,19,,,,,elastic,elastic
20,3.85,17.4,0,,20,,,,,elastic,elastic
21,7.7,17.4,0,,21,,,,,elastic,elastic
22,10.65,17.4,0,,22,,,,,elastic,elastic
23,14.5,17.4,0,,23,,,,,elastic,elastic
24,18.35,17.4,0,,24,,,,,elastic,elastic
1001,0,0,2.5,1,1001,,1025,,1045,elastic,elastic
1002,3.85,0,2.5,2,1002,1025,1026,,1046,elastic,elastic
1003,7.7,0,2.5,4064,4068,1026,1027,,1047,elastic,elastic
1004,10.65,0,2.5,4066,4070,1027,1028,,1048,elastic,elastic
1005,14.5,0,2.5,5,1005,1028,1029,,1049,elastic,elastic
1006,18.35,0,2.5,6,1006,1029,,,1050,elastic,elastic
1007,0,5.8,2.5,7,1007,,1030,1045,1051,elastic,elastic
1008,3.85,5.8,2.5,8,1008,1030,1031,1046,1052,elastic,elastic
1009,7.7,5.8,2.5,9,1009,1031,1032,1047,1053,elastic,elastic
1010,10.65,5.8,2.5,10,1010,1032,1033,1048,1054,elastic,elastic
1011,14.5,5.8,2.5,11,1011,1033,1034,1049,1055,elastic,elastic
1012,18.35,5.8,2.5,12,1012,1034,,1050,1056,elastic,elastic
1013,0,11.6,2.5,13,1013,,1035,1051,1057,elastic,elastic
1014,3.85,11.6,2.5,14,1014,1035,1036,1052,1058,elastic,elastic
1015,7.7,11.6,2.5,15,1015,1036,1037,1053,1059,elastic,elastic
1016,10.65,11.6,2.5,16,1016,1037,1038,1054,1060,elastic,elastic
1017,14.5,11.6,2.5,17,1017,1038,1039,1055,1061,elastic,elastic
1018,18.35,11.6,2.5,18,1018,1039,,1056,1062,elastic,elastic
1019,0,17.4,2.5,19,1019,,1040,1057,,elastic,elastic
1020,3.85,17.4,2.5,20,1020,1040,1041,1058,,elastic,elastic
1021,7.7,17.4,2.5,21,1021,1041,1042,1059,,elastic,elastic
1022,10.65,17.4,2.5,22,1022,1042,1043,1060,,elastic,elastic
1023,14.5,17.4,2.5,23,1023,1043,1044,1061,,elastic,elastic
1024,18.35,17.4,2.5,24,1024,1044,,1062,,elastic,elastic
2001,0,0,5,1001,2001,,2025,,2045,elastic,elastic
2002,3.85,0,5,1002,2002,2025,2026,,2046,elastic,elastic
2003,7.7,0,5,4069,4073,2026,2027,,2047,elastic,elastic
2004,10.65,0,5,4071,4075,2027,2028,,2048,elastic,elastic
2005,14.5,0,5,1005,2005,2028,2029,,2049,elastic,elastic
2006,18.35,0,5,1006,2006,2029,,,2050,elastic,elastic
2007,0,5.8,5,1007,2007,,2030,2045,2051,elastic,elastic
2008,3.85,5.8,5,1008,2008,2030,2031,2046,2052,elastic,elastic
2009,7.7,5.8,5,1009,2009,2031,2032,2047,2053,elastic,elastic
2010,10.65,5.8,5,1010,2010,2032,2033,2048,2054,elastic,elastic
2011,14.5,5.8,5,1011,2011,2033,2034,2049,2055,elastic,elastic
2012,18.35,5.8,5,1012,2012,2034,,2050,2056,elastic,elastic
2013,0,11.6,5,1013,2013,,2035,2051,2057,elastic,elastic
2014,3.85,11.6,5,1014,2014,2035,2036,2052,2058,elastic,elastic
2015,7.7,11.6,5,1015,2015,2036,2037,2053,2059,elastic,elastic
2016,10.65,11.6,5,1016,2016,2037,2038,2054,2060,elastic,elastic
2017,14.5,11.6,5,1017,2017,2038,2039,2055,2061,elastic,elastic
2018,18.35,11.6,5,1018,2018,2039,,2056,2062,elastic,elastic
2019,0,17.4,5,1019,2019,,2040,2057,,elastic,elastic
2020,3.85,17.4,5,1020,2020,2040,2041,2058,,elastic,elastic
2021,7.7,17.4,5,1021,2021,2041,2042,2059,,elastic,elastic
2022,10.65,17.4,5,1022,2022,2042,2043,2060,,elastic,elastic
2023,14.5,17.4,5,1023,2023,2043,2044,2061,,elastic,elastic
2024,18.35,17.4,5,1024,2024,2044,,2062,,elastic,elastic
3001,0,0,7.5,2001,3001,,3025,,3045,elastic,elastic
3002,3.85,0,7.5,2002,3002,3025,3026,,3046,elastic,elastic
3003,7.7,0,7.5,4074,4078,3026,3027,,3047,elastic,elastic
3004,10.65,0,7.5,4076,4080,3027,3028,,3048,elastic,elastic
3005,14.5,0,7.5,2005,3005,3028,3029,,3049,elastic,elastic
3006,18.35,0,7.5,2006,3006,3029,,,3050,elastic,elastic
3007,0,5.8,7.5,2007,3007,,3030,3045,3051,elastic,elastic
3008,3.85,5.8,7.5,2008,3008,3030,3031,3046,3052,elastic,elastic
3009,7.7,5.8,7.5,2009,3009,3031,3032,3047,3053,elastic,elastic
3010,10.65,5.8,7.5,2010,3010,3032,3033,3048,3054,elastic,elastic
3011,14.5,5.8,7.5,2011,3011,3033,3034,3049,3055,elastic,elastic
3012,18.35,5.8,7.5,2012,3012,3034,,3050,3056,elastic,elastic
3013,0,11.6,7.5,2013,3013,,3035,3051,3057,elastic,elastic
3014,3.85,11.6,7.5,2014,3014,3035,3036,3052,3058,elastic,elastic
3015,7.7,11.6,7.5,2015,3015,3036,3037,3053,3059,elastic,elastic
3016,10.65,11.6,7.5,2016,3016,3037,3038,3054,3060,elastic,elastic
3017,14.5,11.6,7.5,2017,3017,3038,3039,3055,3061,elastic,elastic
3018,18.35,11.6,7.5,2018,3018,3039,,3056,3062,elastic,elastic
3019,0,17.4,7.5,2019,3019,,3040,3057,,elastic,elastic
3020,3.85,17.4,7.5,2020,3020,3040,3041,3058,,elastic,elastic
3021,7.7,17.4,7.5,2021,3021,3041,3042,3059,,elastic,elastic
3022,10.65,17.4,7.5,2022,3022,3042,3043,3060,,elastic,elastic
3023,14.5,17.4,7.5,2023,3023,3043,3044,3061,,elastic,elastic
3024,18.35,17.4,7.5,2024,3024,3044,,3062,,elastic,elastic
4001,0,0,10,3001,,,4025,,4045,elastic,elastic
4002,3.85,0,10,3002,,4025,4026,,4046,elastic,elastic
4003,7.7,0,10,4079,,4026,4027,,4047,elastic,elastic
4004,10.65,0,10,4081,,4027,4028,,4048,elastic,elastic
4005,14.5,0,10,3005,,4028,4029,,4049,elastic,elastic
4006,18.35,0,10,3006,,4029,,,4050,elastic,elastic
4007,0,5.8,10,3007,,,4030,4045,4051,elastic,elastic
4008,3.85,5.8,10,3008,,4030,4031,4046,4052,elastic,elastic
4009,7.7,5.8,10,3009,,4031,4032,4047,4053,elastic,elastic
4010,10.65,5.8,10,3010,,4032,4033,4048,4054,elastic,elastic
4011,14.5,5.8,10,3011,,4033,4034,4049,4055,elastic,elastic
4012,18.35,5.8,10,3012,,4034,,4050,4056,elastic,elastic
4013,0,11.6,10,3013,,,4035,4051,4057,elastic,elastic
4014,3.85,11.6,10,3014,,4035,4036,4052,4058,elastic,elastic
4015,7.7,11.6,10,3015,,4036,4037,4053,4059,elastic,elastic
4016,10.65,11.6,10,3016,,4037,4038,4054,4060,elastic,elastic
4017,14.5,11.6,10,3017,,4038,4039,4055,4061,elastic,elastic
4018,18.35,11.6,10,3018,,4039,,4056,4062,elastic,elastic
4019,0,17.4,10,3019,,,4040,4057,,elastic,elastic
4020,3.85,17.4,10,3020,,4040,4041,4058,,elastic,elastic
4021,7.7,17.4,10,3021,,4041,4042,4059,,elastic,elastic
4022,10.65,17.4,10,3022,,4042,4043,4060,,elastic,elastic
4023,14.5,17.4,10,3023,,4043,4044,4061,,elastic,elastic
4024,18.35,17.4,10,3024,,4044,,4062,,elastic,elastic
4025,7.7,0,1.25,4063,4064,,4067,,,elastic,elastic
4026,10.65,0,1.25,4065,4066,4067,,,,elastic,elastic
4027,7.7,0,3.75,4068,4069,,4072,,,elastic,elastic
4028,10.65,0,3.75,4070,4071,4072,,,,elastic,elastic
4029,7.7,0,6.25,4073,4074,,4077,,,elastic,elastic
4030,10.65,0,6.25,4075,4076,4077,,,,elastic,elastic
4031,7.7,0,8.75,4078,4079,,4082,,,elastic,elastic
4032,10.65,0,8.75,4080,4081,4082,,,,elastic,elastic
