beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1017,1001,1002,300,600,5450,22.5931,4.45,22.5931,4.45,7,240,30,16,2,16,1,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,1,12,2,12,1,6,125,2,2,21.035,482.419,486.465,130.923,128.908,128.507,29.7177,0.5
1018,1002,1003,300,600,2900,4.32,0,4.32,0,7,240,30,16,2,16,1,12,2,12,1,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,1,12,2,12,1,6,125,2,2,23.8348,490.01,478.623,125.547,126.319,127.811,28.7857,0.5
1019,1003,1004,300,600,5450,22.5931,4.45,22.5931,4.45,7,240,30,16,2,16,1,12,2,12,1,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,1,12,2,12,0,6,125,2,2,23.0638,476.717,484.723,125.472,127.365,127.353,36.0722,0.5
1020,1005,1006,350,650,5450,28.0063,8.9,28.0063,8.9,7,240,30,12,2,12,4,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,2,6,125,2,2,12,2,12,4,12,2,12,0,6,125,2,2,20.9927,483.891,481.24,130.889,127.508,130.236,32.8257,0.5
1021,1006,1007,350,650,2900,17.92,6.675,17.92,6.675,7,240,30,12,2,12,4,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,0,6,125,2,2,12,2,12,4,12,2,12,0,6,125,2,2,17.3286,483.439,486.54,127.987,128.903,129.569,38.1585,0.5
1022,1007,1008,350,650,5450,28.0063,8.9,28.0063,8.9,7,240,30,12,2,12,4,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,2,6,125,2,2,12,2,12,4,12,2,12,0,6,125,2,2,23.5275,474.394,479.808,126.123,130.97,125.988,28.4746,0.5
1023,1009,1010,350,650,5450,28.0063,8.9,28.0063,8.9,7,240,30,12,2,12,4,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,3,6,125,2,2,12,2,12,3,12,2,12,0,6,125,2,2,20.3578,484.775,488.394,131.139,131.179,130.698,30.6107,0.5
1024,1010,1011,350,650,2900,5.46,0,5.46,0,7,240,30,12,2,12,3,12,2,12,0,6,125,2,2,12,2,12,1,12,2,12,0,6,125,2,2,12,2,12,3,12,2,12,0,6,125,2,2,22.105,479.539,480.93,127.095,126.868,125.012,31.4546,0.5
1025,1011,1012,350,650,5450,28.0063,8.9,28.0063,8.9,7,240,30,12,2,12,3,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,3,6,125,2,2,12,2,12,4,12,2,12,0,6,125,2,2,17.8119,474.528,470.895,130.883,126.653,126.52,29.1251,0.5
1026,1013,1014,300,600,5450,22.5931,4.45,22.5931,4.45,7,240,30,12,2,12,3,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,2,6,125,2,2,12,2,12,3,12,2,12,0,6,125,2,2,22.5735,480.438,483.081,127.872,129.502,125.857,30.6446,0.5
1027,1014,1015,300,600,2900,11.32,0,11.32,0,7,240,30,12,2,12,3,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,0,6,125,2,2,12,2,12,3,12,2,12,0,6,125,2,2,21.0384,477.441,485.244,127.3,129.31,127.134,27.544,0.5
1028,1015,1016,300,600,5450,22.5931,4.45,22.5931,4.45,7,240,30,12,2,12,3,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,2,6,125,2,2,12,2,12,3,12,2,12,0,6,125,2,2,21.6325,475.548,473.848,128.583,126.696,125.925,28.58,0.5
2017,2001,2002,300,600,5450,22.5931,4.45,22.5931,4.45,7,240,30,12,2,12,2,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,2,6,125,2,2,12,2,12,3,12,2,12,0,6,125,2,2,21.188,473.278,488.68,130.691,130.912,126.757,26.8661,0.5
2018,2002,2003,300,600,2900,4.32,0,4.32,0,7,240,30,12,2,12,3,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,0,6,125,2,2,12,2,12,3,12,2,12,0,6,125,2,2,20.835,475.958,480.767,131.126,130.009,127.503,31.118,0.5
2019,2003,2004,300,600,5450,22.5931,4.45,22.5931,4.45,7,240,30,12,2,12,3,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,2,6,125,2,2,12,2,12,2,12,2,12,0,6,125,2,2,21.9275,479.149,483.108,129.348,126.241,127.959,28.7416,0.5
2020,2005,2006,350,650,5450,28.0063,8.9,28.0063,8.9,7,240,30,12,2,12,3,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,3,6,125,2,2,12,2,12,4,12,2,12,0,6,125,2,2,26.2449,481.747,476.372,127.302,128.103,126.687,29.4367,0.5
