column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,400,2300,2.4,0,7,240,30,16,12,0,3,6,125,2,2,17.8231,475.336,481.782,128.328,26.9369,0.5
4,4,1004,250,400,2300,2.4,0,7,240,30,16,12,0,3,6,125,2,2,21.9202,479.4,477.646,130.101,28.5156,0.5
5,5,1005,600,350,2300,5.04,0,7,240,30,16,12,9,0,6,75,2,2,21.2987,482.635,485.68,78.1192,31.701,0.5
6,6,1006,650,350,2300,5.46,0,7,240,30,16,16,9,0,6,50,2,2,21.2177,483.682,478.616,50.7156,29.5976,0.5
7,7,1007,650,350,2300,5.46,0,7,240,30,16,16,9,0,6,50,2,2,20.7186,483.674,481.356,50.444,27.8932,0.5
8,8,1008,600,350,2300,5.04,0,7,240,30,16,12,9,0,6,75,2,2,19.9338,480.033,480.279,77.7117,27.9431,0.5
9,9,1009,600,350,2300,5.04,0,7,240,30,16,12,9,0,6,75,2,2,22.3156,488.299,477.828,76.5638,31.5535,0.5
10,10,1010,550,300,2300,3.96,0,7,240,30,16,16,5,0,6,75,2,2,20.5403,477.918,487.129,75.6823,31.1598,0.5
11,11,1011,550,300,2300,3.96,0,7,240,30,16,16,5,0,6,75,2,2,20.342,479.777,484.963,77.2663,25.7629,0.5
12,12,1012,600,350,2300,5.04,0,7,240,30,16,12,9,0,6,75,2,2,22.3265,483.224,484.82,75.422,32.7833,0.5
13,13,1013,250,400,2300,2.4,0,7,240,30,16,12,0,3,6,100,2,2,21.8072,485.167,488.171,100.478,26.9302,0.5
14,14,1014,300,450,2300,3.24,0,7,240,30,16,12,0,3,6,75,2,2,19.3836,478.964,466.703,75.0452,27.9593,0.5
15,15,1015,300,450,2300,3.24,0,7,240,30,16,12,0,3,6,75,2,2,21.7222,484.973,479.905,75.7766,24.0756,0.5
16,16,1016,250,400,2300,2.4,0,7,240,30,16,12,0,3,6,100,2,2,19.7879,479.331,487.437,102.395,30.0471,0.5
1001,1001,2001,250,400,2300,2.4,0,7,240,30,16,12,0,5,6,75,2,2,23.4287,482.745,474.722,75.6087,33.2895,0.5
1004,1004,2004,250,400,2300,2.4,0,7,240,30,16,12,0,5,6,75,2,2,24.0538,468.669,476.698,75.2576,34.764,0.5
1005,1005,2005,600,350,2300,5.04,0,7,240,30,16,12,0,3,6,100,2,2,21.6171,470.7,480.061,102.463,29.725,0.5
1006,1006,2006,650,350,2300,5.46,0,7,240,30,16,16,0,2,6,100,2,2,23.9773,487.54,482.229,104.516,26.4325,0.5
1007,1007,2007,650,350,2300,5.46,0,7,240,30,16,16,0,2,6,100,2,2,18.8061,473.945,477.929,100.058,29.8073,0.5
1008,1008,2008,600,350,2300,5.04,0,7,240,30,16,12,0,3,6,100,2,2,21.6768,482.01,477.576,101.14,28.3887,0.5
1009,1009,2009,600,350,2300,5.04,0,7,240,30,16,12,0,3,6,100,2,2,18.6108,477.257,483.653,104.507,28.5438,0.5
1010,1010,2010,550,300,2300,3.96,0,7,240,30,16,16,0,1,6,100,2,2,21.2597,475.991,471.247,103.171,27.9807,0.5
1011,1011,2011,550,300,2300,3.96,0,7,240,30,16,16,0,1,6,100,2,2,19.0063,478.64,483.816,104.152,35.4943,0.5
1012,1012,2012,600,350,2300,5.04,0,7,240,30,16,12,0,3,6,100,2,2,19.3161,486.991,479.136,104.547,29.2299,0.5
1013,1013,2013,250,400,2300,2.4,0,7,240,30,16,12,0,5,6,75,2,2,22.1851,480.851,481.583,75.8203,22.9245,0.5
1014,1014,2014,300,450,2300,3.24,0,7,240,30,16,12,0,3,6,75,2,2,20.08,486.686,482.6,77.7733,29.9644,0.5
1015,1015,2015,300,450,2300,3.24,0,7,240,30,16,12,0,3,6,75,2,2,19.1181,482.555,473.846,75.9788,31.617,0.5
1016,1016,2016,250,400,2300,2.4,0,7,240,30,16,12,0,5,6,75,2,2,20.0417,480.015,486.299,78.5191,32.817,0.5
2001,2001,3001,250,350,2300,2.1,0,7,240,30,16,12,0,1,6,100,2,2,20.8291,480.073,484.457,104.786,32.1276,0.5
2004,2004,3004,250,350,2300,2.1,0,7,240,30,16,12,0,1,6,100,2,2,21.4741,476.289,478.478,100.801,31.6349,0.5
2005,2005,3005,500,250,2300,3,0,7,240,30,16,12,0,1,6,150,2,2,19.9133,467.682,475.888,156.092,27.5597,0.5
2006,2006,3006,550,250,2300,3.3,0,7,240,30,16,16,1,0,6,125,2,2,22.4409,479.005,472.704,125.295,28.8668,0.5
2007,2007,3007,550,250,2300,3.3,0,7,240,30,16,16,1,0,6,125,2,2,21.5566,480.766,477.607,128.746,29.6963,0.5
2008,2008,3008,500,250,2300,3,0,7,240,30,16,12,0,1,6,150,2,2,21.6768,485.591,482.709,153.614,26.891,0.5
2009,2009,3009,500,250,2300,3,0,7,240,30,16,12,0,1,6,150,2,2,21.035,482.218,484.29,154.497,29.4558,0.5
2010,2010,3010,500,250,2300,3,0,7,240,30,16,16,1,0,6,125,2,2,23.4962,484.844,477.848,129.749,26.4138,0.5
2011,2011,3011,500,250,2300,3,0,7,240,30,16,16,1,0,6,125,2,2,22.0899,487,476.312,130.438,26.1909,0.5
2012,2012,3012,500,250,2300,3,0,7,240,30,16,12,0,1,6,150,2,2,19.6175,487.567,477.859,153.773,33.0852,0.5
2013,2013,3013,250,350,2300,2.1,0,7,240,30,16,12,0,2,6,100,2,2,22.8188,484.341,488.737,100.368,27.2585,0.5
2014,2014,3014,250,350,2300,2.1,0,7,240,30,16,12,0,1,6,125,2,2,25.9337,474.655,473.781,130.711,29.7965,0.5
2015,2015,3015,250,350,2300,2.1,0,7,240,30,16,12,0,1,6,125,2,2,21.6484,478.11,475.293,125.38,30.9706,0.5
2016,2016,3016,250,350,2300,2.1,0,7,240,30,16,12,0,2,6,100,2,2,24.467,476.12,482.444,103.972,35.0163,0.5
3001,3001,4001,250,350,2300,2.1,0,7,240,30,16,12,0,2,6,75,2,2,20.7827,485.378,474.837,75.4546,28.5189,0.5
3004,3004,4004,250,350,2300,2.1,0,7,240,30,16,12,0,2,6,75,2,2,22.0176,483.926,477.019,78.3849,27.3875,0.5
3005,3005,4005,500,250,2300,3,0,7,240,30,16,12,0,1,6,150,2,2,21.2566,478.141,484.112,154.758,33.6643,0.5
3006,3006,4006,550,250,2300,3.3,0,7,240,30,16,16,0,1,6,150,2,2,21.3064,480.837,477.498,152.326,28.4966,0.5
3007,3007,4007,550,250,2300,3.3,0,7,240,30,16,16,0,1,6,150,2,2,23.3592,484.146,481.18,156.489,28.2817,0.5
3008,3008,4008,500,250,2300,3,0,7,240,30,16,12,0,1,6,150,2,2,21.8427,484.663,480.882,151.353,27.0479,0.5
3009,3009,4009,500,250,2300,3,0,7,240,30,16,12,0,1,6,150,2,2,25.6145,476.075,477.001,151.617,29.5856,0.5
3010,3010,4010,500,250,2300,3,0,7,240,30,16,16,0,1,6,150,2,2,21.8901,482.96,476.754,152.444,27.8769,0.5
3011,3011,4011,500,250,2300,3,0,7,240,30,16,16,0,1,6,150,2,2,18.8369,484.116,477.347,153.104,28.9349,0.5
3012,3012,4012,500,250,2300,3,0,7,240,30,16,12,0,1,6,150,2,2,20.9214,471.836,485.576,151.64,28.7377,0.5
3013,3013,4013,250,350,2300,2.1,0,7,240,30,16,12,0,2,6,75,2,2,24.0212,474.077,470.119,78.4489,30.9704,0.5
3014,3014,4014,250,350,2300,2.1,0,7,240,30,16,12,0,0,6,125,2,2,21.141,479.216,473.655,127.753,29.5932,0.5
3015,3015,4015,250,350,2300,2.1,0,7,240,30,16,12,0,0,6,125,2,2,17.8601,476.322,478.04,130.949,31.4184,0.5
3016,3016,4016,250,350,2300,2.1,0,7,240,30,16,12,0,2,6,75,2,2,20.2183,485.688,476.313,75.9497,28.4743,0.5
4041,2,4017,300,550,1150,3.96,0,7,240,30,16,12,0,6,6,50,2,2,18.6378,482.801,480.76,51.1714,28.6483,0.5
4042,4017,1002,300,550,1150,3.96,0,7,240,30,16,12,0,4,6,50,2,2,27.8069,482.706,480.476,52.004,40.1945,0.5
