node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
4013,0,11,12.4,3013,,,4029,4040,,elastic,elastic
4014,4.25,11,12.4,3014,,4029,4030,4041,,elastic,elastic
4015,8.5,11,12.4,3015,,4030,4031,4042,,elastic,elastic
4016,11.35,11,12.4,3016,,4031,4032,4043,,elastic,elastic
4017,15.6,11,12.4,3017,,4032,4033,4044,,elastic,elastic
4018,19.85,11,12.4,3018,,4033,,4045,,elastic,elastic
4019,8.5,0,1.55,4046,4047,,4050,,,elastic,elastic
4020,11.35,0,1.55,4048,4049,4050,,,,elastic,elastic
4021,8.5,0,4.65,4051,4052,,4055,,,elastic,elastic
4022,11.35,0,4.65,4053,4054,4055,,,,elastic,elastic
4023,8.5,0,7.75,4056,4057,,4060,,,elastic,elastic
4024,11.35,0,7.75,4058,4059,4060,,,,elastic,elastic
4025,8.5,0,10.85,4061,4062,,4065,,,elastic,elastic
4026,11.35,0,10.85,4063,4064,4065,,,,elastic,elastic
