beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1025,1001,1002,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,26.7192,480.152,482.39,155.118,151.264,126.471,26.7177,1
1026,1002,1003,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,1,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,22.4152,485.592,470.695,129.002,161.376,153.308,28.5245,1
1027,1003,1004,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,1,6,125,2,2,20,2,20,1,12,2,12,2,6,125,2,2,34.5555,474.84,481.437,141.47,135.287,154.838,29.6021,1
1028,1004,1005,300,600,2800,4.32,0,4.32,0,8.5,240,30,20,2,20,1,12,2,12,2,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,1,12,2,12,2,6,125,2,2,27.3904,473.964,480.898,137.868,161.931,160.067,26.5371,1
1029,1005,1006,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,1,12,2,12,2,6,125,2,2,20,2,20,0,12,2,12,1,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,24.1555,489.184,493.018,135.422,132.296,144.541,22.2645,1
1030,1006,1007,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,1,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,23.0407,458.415,460.998,138.577,132.224,127.497,30.6173,1
1031,1007,1008,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,34.3521,489.598,465.692,143.212,132.117,159.75,32.1163,1
1032,1009,1010,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,2,12,2,12,0,6,125,2,2,25.1057,477.844,478.271,156.366,129.427,134.415,32.5079,1
1033,1010,1011,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,20,2,20,2,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,2,12,2,12,0,6,125,2,2,26.6768,483.967,467.179,148.144,148.458,129.944,20.5135,1
1034,1011,1012,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,20,2,20,2,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,1,12,2,12,1,6,125,2,2,27.6234,486.528,508.175,159.026,125.17,130.447,23.3695,1
1035,1012,1013,350,650,2800,18.76,7.125,18.76,7.125,8.5,240,30,20,2,20,1,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,1,12,2,12,1,6,125,2,2,31.5477,464.763,469.933,156.377,155.284,147.169,32.7277,1
1036,1013,1014,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,20,2,20,1,12,2,12,1,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,2,12,2,12,0,6,125,2,2,27.843,495.903,483.668,130.48,147.464,139.654,23.2845,1
1037,1014,1015,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,20,2,20,2,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,2,12,2,12,0,6,125,2,2,21.7153,491.22,478.303,140.854,136.358,151.551,22.2171,1
1038,1015,1016,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,20,2,20,2,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,3,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,27.3787,476.203,489.426,144.988,158.407,128.126,29.2804,1
1039,1017,1018,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,26.0034,469.786,460.95,134.591,156.606,125.617,27.9952,1
1040,1018,1019,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,1,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,26.7808,461.968,474.566,146.236,148.69,161.01,32.8197,1
1041,1019,1020,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,29.0267,474.04,479.091,161.533,127.837,128.405,21.153,1
1042,1020,1021,300,600,2800,11.32,0,11.32,0,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,22.7841,486.801,465.727,133.446,161.181,137.961,25.7987,1
1043,1021,1022,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,21.8791,490.796,484.359,154.421,148.199,125.704,26.7811,1
1044,1022,1023,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,1,6,125,2,2,20,2,20,1,12,2,12,0,6,125,2,2,20.4693,474.638,481.032,162.311,158.524,158.13,27.4014,1
1045,1023,1024,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,20,2,20,1,12,2,12,0,6,125,2,2,20,2,20,0,12,2,12,2,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,23.1847,470.834,491.434,134.527,131.112,156.757,18.5192,1
2025,2001,2002,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,16.4479,474.664,478.261,157.102,126.019,147.071,30.7773,1
2026,2002,2003,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,1,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,27.9283,502.141,473.578,131.521,136.22,130.949,19.2203,1
2027,2003,2004,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,1,12,2,12,0,6,125,2,2,23.4752,464.603,474.284,159.575,154.389,155.057,27.0217,1
2028,2004,2005,300,600,2800,4.32,0,4.32,0,8.5,240,30,16,2,16,1,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,1,12,2,12,0,6,125,2,2,21.8898,468.318,471.433,136.408,155.876,127.537,39.2179,1
2029,2005,2006,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,16,2,16,1,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,20.1224,486.134,498.322,135.425,158.354,142.142,24.5526,1
2030,2006,2007,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,1,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,23.319,467.197,490.15,158.928,138.221,136.844,32.2015,1
2031,2007,2008,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,22.3253,472.581,475.188,135.919,155.679,162.393,29.3522,1
2032,2009,2010,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,16,2,16,1,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,3,12,2,12,0,6,125,2,2,23.3444,490.346,478.489,133.329,130.813,161.665,40.0054,1
2033,2010,2011,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,16,2,16,3,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,3,12,2,12,0,6,125,2,2,25.7714,473.769,464.938,136.6,145.609,156.165,29.118,1
2034,2011,2012,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,16,2,16,3,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,26.8023,482.957,482.719,150.255,126.899,141.915,25.4003,1
2035,2012,2013,350,650,2800,18.76,7.125,18.76,7.125,8.5,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,32.0325,482.208,487.37,125.811,152,143.847,50.7054,1
2036,2013,2014,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,3,12,2,12,0,6,125,2,2,41.1969,472.539,471.136,130.768,138.575,145.685,33.7884,1
2037,2014,2015,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,16,2,16,3,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,3,12,2,12,0,6,125,2,2,18.7731,471.927,478.253,129.16,129.045,145.963,23.9413,1
2038,2015,2016,350,650,5800,30.0124,9.5,30.0124,9.5,8.5,240,30,16,2,16,3,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,1,12,2,12,0,6,125,2,2,22.5838,473.394,485.471,144.625,149.935,131.828,30.4276,1
2039,2017,2018,300,600,5800,23.5962,4.75,23.5962,4.75,8.5,240,30,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,2,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,28.1367,494.061,478.272,126.923,140.975,132.548,27.1099,1
