column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,350,3650,2.1,0,8.5,240,30,12,12,0,1,6,125,2,2,17.7208,463.372,491.06,136.943,41.0348,1
2,2,1002,350,550,3650,4.62,0,8.5,240,30,12,12,0,5,6,75,2,2,26.8046,469.96,462.811,88.1001,29.3959,1
3,3,1003,350,550,3650,4.62,0,8.5,240,30,12,12,0,5,6,75,2,2,25.306,477.876,492.396,86.1279,28.0428,1
6,6,1006,350,550,3650,4.62,0,8.5,240,30,12,12,0,5,6,75,2,2,25.1139,484.38,477.695,88.3721,31.13,1
7,7,1007,350,550,3650,4.62,0,8.5,240,30,12,12,0,5,6,75,2,2,23.9463,463.988,467.249,75.1729,39.2516,1
8,8,1008,250,350,3650,2.1,0,8.5,240,30,12,12,0,1,6,125,2,2,22.1665,486.891,473.949,161.184,45.2546,1
9,9,1009,550,350,3650,4.62,0,8.5,240,30,16,12,8,0,6,100,2,2,27.7802,464.98,486.664,107.053,33.2358,1
10,10,1010,700,500,3650,8.4,0,8.5,240,30,16,16,11,0,6,50,2,2,23.536,468.942,478.382,51.1503,28.0483,1
11,11,1011,700,500,3650,8.4,0,8.5,240,30,20,16,9,0,6,50,2,2,23.0836,486.805,471.341,54.4223,37.357,1
12,12,1012,600,400,3650,5.76,0,8.5,240,30,16,16,8,0,6,50,2,2,27.8074,494.639,471.552,60.394,39.9706,1
13,13,1013,600,400,3650,5.76,0,8.5,240,30,16,16,8,0,6,50,2,2,26.5289,506.169,486.097,63.991,30.6538,1
14,14,1014,700,500,3650,8.4,0,8.5,240,30,20,16,9,0,6,50,2,2,20.9599,484.741,484.573,62.6623,33.5414,1
15,15,1015,700,500,3650,8.4,0,8.5,240,30,16,16,11,0,6,50,2,2,26.3224,479.33,462.072,54.9004,37.6336,1
16,16,1016,550,350,3650,4.62,0,8.5,240,30,16,12,8,0,6,100,2,2,21.8433,464.018,490.765,124.965,33.0245,1
17,17,1017,250,350,3650,2.1,0,8.5,240,30,12,12,0,1,6,125,2,2,30.6208,481.783,467.219,127.04,32.4109,1
18,18,1018,350,550,3650,4.62,0,8.5,240,30,12,12,0,6,6,75,2,2,32.2764,469.192,471.62,77.0887,28.2326,1
19,19,1019,350,550,3650,4.62,0,8.5,240,30,12,12,0,6,6,75,2,2,26.0683,480.433,454.313,79.1928,31.5659,1
20,20,1020,300,400,3650,2.88,0,8.5,240,30,12,12,0,2,6,125,2,2,32.0716,483.33,480.188,154.541,26.1011,1
21,21,1021,300,400,3650,2.88,0,8.5,240,30,12,12,0,2,6,125,2,2,19.7296,491.745,492.649,152.159,23.7144,1
22,22,1022,350,550,3650,4.62,0,8.5,240,30,12,12,0,6,6,75,2,2,26.2126,474.544,498.016,77.9506,26.3541,1
23,23,1023,350,550,3650,4.62,0,8.5,240,30,12,12,0,6,6,75,2,2,19.3219,508.226,478.896,90.9329,29.1998,1
24,24,1024,250,350,3650,2.1,0,8.5,240,30,12,12,0,1,6,125,2,2,25.2135,511.883,465.045,153.567,27.6933,1
1001,1001,2001,250,350,2800,2.1,0,8.5,240,30,12,12,0,4,6,100,2,2,20.1518,491.402,479.227,105.726,33.3553,1
1002,1002,2002,350,550,2800,4.62,0,8.5,240,30,12,12,4,0,6,125,2,2,20.814,486.131,473.421,150.151,28.2594,1
1003,1003,2003,350,550,2800,4.62,0,8.5,240,30,12,12,4,0,6,125,2,2,27.4563,487.546,474.066,140.21,30.0732,1
1006,1006,2006,350,550,2800,4.62,0,8.5,240,30,12,12,4,0,6,125,2,2,22.4929,494.021,471.711,127.753,26.8703,1
1007,1007,2007,350,550,2800,4.62,0,8.5,240,30,12,12,4,0,6,125,2,2,20.3896,500.335,500.611,144.405,22.9162,1
1008,1008,2008,250,350,2800,2.1,0,8.5,240,30,12,12,0,4,6,100,2,2,22.4071,492.72,476.889,114.777,33.6451,1
1009,1009,2009,550,350,2800,4.62,0,8.5,240,30,16,12,0,3,6,100,2,2,24.2024,484.351,448.782,126.457,25.778,1
1010,1010,2010,700,500,2800,8.4,0,8.5,240,30,16,16,0,4,6,150,2,2,25.7245,462.909,479.858,175.209,29.4841,1
1011,1011,2011,700,500,2800,8.4,0,8.5,240,30,20,16,0,3,6,150,2,2,22.121,483.787,486.341,187.811,31.4609,1
1012,1012,2012,600,400,2800,5.76,0,8.5,240,30,16,16,2,0,6,50,2,2,28.093,475.501,490.892,56.7988,32.8066,1
1013,1013,2013,600,400,2800,5.76,0,8.5,240,30,16,16,2,0,6,50,2,2,25.9227,468.441,488.293,60.7331,28.7353,1
1014,1014,2014,700,500,2800,8.4,0,8.5,240,30,20,16,0,3,6,150,2,2,26.2125,495.157,486.41,193.644,26.6848,1
1015,1015,2015,700,500,2800,8.4,0,8.5,240,30,16,16,0,4,6,150,2,2,24.6833,491.342,469.926,150.95,38.4549,1
1016,1016,2016,550,350,2800,4.62,0,8.5,240,30,16,12,0,3,6,100,2,2,30.7975,480.803,475.402,113.539,32.3036,1
1017,1017,2017,250,350,2800,2.1,0,8.5,240,30,12,12,0,4,6,100,2,2,27.2211,478.9,478.78,112.896,26.1816,1
1018,1018,2018,350,550,2800,4.62,0,8.5,240,30,12,12,4,0,6,125,2,2,21.4688,479.678,467.049,154.253,34.7338,1
1019,1019,2019,350,550,2800,4.62,0,8.5,240,30,12,12,4,0,6,125,2,2,29.0472,472.368,477.808,125.695,30.5595,1
1020,1020,2020,300,400,2800,2.88,0,8.5,240,30,12,12,0,2,6,100,2,2,37.5186,477.051,464.963,117.396,28.8094,1
1021,1021,2021,300,400,2800,2.88,0,8.5,240,30,12,12,0,2,6,100,2,2,26.1439,478.091,463.979,108.365,23.1475,1
1022,1022,2022,350,550,2800,4.62,0,8.5,240,30,12,12,4,0,6,125,2,2,33.395,454.67,491.892,142.872,25.7443,1
1023,1023,2023,350,550,2800,4.62,0,8.5,240,30,12,12,4,0,6,125,2,2,24.0948,495.139,468.637,151.897,23.3583,1
1024,1024,2024,250,350,2800,2.1,0,8.5,240,30,12,12,0,4,6,100,2,2,27.0431,457.808,479.184,118.897,33.2644,1
2001,2001,3001,250,250,2800,1.5,0,8.5,240,30,12,12,0,0,6,125,2,2,25.2061,476.125,483.836,134.232,34.2816,1
2002,2002,3002,250,500,2800,3,0,8.5,240,30,12,12,1,1,6,125,2,2,25.3243,464.588,498.917,132.703,29.045,1
2003,2003,3003,250,500,2800,3,0,8.5,240,30,12,12,1,1,6,125,2,2,30.4393,469.878,473.963,156.9,21.7646,1
2006,2006,3006,250,500,2800,3,0,8.5,240,30,12,12,1,1,6,125,2,2,26.6152,499.282,469.19,144.033,24.7869,1
2007,2007,3007,250,500,2800,3,0,8.5,240,30,12,12,1,1,6,125,2,2,36.6006,476.074,494.03,161.733,41.2919,1
2008,2008,3008,250,250,2800,1.5,0,8.5,240,30,12,12,0,0,6,125,2,2,26.7309,487.374,473.87,149.882,38.419,1
2009,2009,3009,500,250,2800,3,0,8.5,240,30,16,12,0,1,6,100,2,2,19.7942,466.458,472.974,106.77,28.4921,1
2010,2010,3010,600,400,2800,5.76,0,8.5,240,30,16,16,0,2,6,150,2,2,24.4175,472.022,467.729,157.621,24.2016,1
2011,2011,3011,600,400,2800,5.76,0,8.5,240,30,20,16,0,1,6,150,2,2,32.1891,494.386,478.334,164.592,29.159,1
2012,2012,3012,500,350,2800,4.2,0,8.5,240,30,16,16,0,1,6,100,2,2,24.9328,495.863,471.272,122.911,29.0122,1
2013,2013,3013,500,350,2800,4.2,0,8.5,240,30,16,16,0,1,6,100,2,2,17.7945,473.323,475.682,113.808,19.8563,1
2014,2014,3014,600,400,2800,5.76,0,8.5,240,30,20,16,0,1,6,150,2,2,22.8039,502.595,474.869,175.557,33.6889,1
2015,2015,3015,600,400,2800,5.76,0,8.5,240,30,16,16,0,2,6,150,2,2,19.3778,485.244,483.835,176.784,32.5343,1
2016,2016,3016,500,250,2800,3,0,8.5,240,30,16,12,0,1,6,100,2,2,43.1343,480.09,478.364,105.237,31.3417,1
2017,2017,3017,250,250,2800,1.5,0,8.5,240,30,12,12,0,0,6,125,2,2,38.1486,476.286,485.576,137.869,35.678,1
2018,2018,3018,250,500,2800,3,0,8.5,240,30,12,12,1,1,6,125,2,2,30.9422,474.99,473.777,136.044,36.0496,1
2019,2019,3019,250,500,2800,3,0,8.5,240,30,12,12,1,1,6,125,2,2,27.5285,500.398,474.499,160.111,25.6047,1
2020,2020,3020,250,350,2800,2.1,0,8.5,240,30,12,12,1,0,6,125,2,2,30.2072,486.102,516.419,125.283,22.341,1
2021,2021,3021,250,350,2800,2.1,0,8.5,240,30,12,12,1,0,6,125,2,2,21.5886,481.028,471.533,160.857,28.0553,1
2022,2022,3022,250,500,2800,3,0,8.5,240,30,12,12,1,1,6,125,2,2,23.4459,459.895,488.664,130.294,37.9965,1
2023,2023,3023,250,500,2800,3,0,8.5,240,30,12,12,1,1,6,125,2,2,26.4613,471.883,486.32,145.405,34.9049,1
2024,2024,3024,250,250,2800,1.5,0,8.5,240,30,12,12,0,0,6,125,2,2,24.2911,499.364,484.576,134.846,26.3024,1
3001,3001,4001,250,250,2800,1.5,0,8.5,240,30,12,12,0,0,6,125,2,2,18.652,481.719,466.196,136.416,33.9828,1
3002,3002,4002,250,500,2800,3,0,8.5,240,30,12,12,2,0,6,125,2,2,39.9791,475.639,450.489,153.6,31.0244,1
3003,3003,4003,250,500,2800,3,0,8.5,240,30,12,12,2,0,6,125,2,2,25.3836,452.641,487.993,150.915,26.6434,1
3006,3006,4006,250,500,2800,3,0,8.5,240,30,12,12,2,0,6,125,2,2,26.1962,472.105,463.665,153.702,33.722,1
3007,3007,4007,250,500,2800,3,0,8.5,240,30,12,12,2,0,6,125,2,2,23.8563,472.13,471.702,132.089,26.7552,1
3008,3008,4008,250,250,2800,1.5,0,8.5,240,30,12,12,0,0,6,125,2,2,22.9837,468.717,508.387,132.604,27.6482,1
3009,3009,4009,500,250,2800,3,0,8.5,240,30,16,12,0,1,6,150,2,2,24.6832,475.237,502.426,184.097,25.3962,1
3010,3010,4010,600,400,2800,5.76,0,8.5,240,30,16,16,0,2,6,150,2,2,31.6913,470.117,497.272,155.458,30.8861,1
3011,3011,4011,600,400,2800,5.76,0,8.5,240,30,20,16,0,1,6,200,2,2,29.6743,461.977,482.53,254.432,29.2309,1
3012,3012,4012,500,350,2800,4.2,0,8.5,240,30,16,16,0,1,6,150,2,2,24.5841,464.729,478.683,191.568,32.098,1
3013,3013,4013,500,350,2800,4.2,0,8.5,240,30,16,16,0,1,6,150,2,2,16.7512,479.902,478.867,172.732,18.9099,1
3014,3014,4014,600,400,2800,5.76,0,8.5,240,30,20,16,0,1,6,200,2,2,30.8794,462.584,475.067,242.198,28.6024,1
3015,3015,4015,600,400,2800,5.76,0,8.5,240,30,16,16,0,2,6,150,2,2,23.1195,498.533,502.636,165.052,21.0149,1
