column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,350,2900,2.1,0,7,140,30,12,12,0,2,6,125,2,2,14.4392,278.393,282.805,131.988,37.6336,1
2,2,1002,350,550,2900,4.62,0,7,140,30,12,12,0,5,6,50,2,2,21.8408,292.135,282.931,61.8165,33.0245,1
5,5,1005,350,550,2900,4.62,0,7,140,30,12,12,0,5,6,50,2,2,20.6197,278.988,291.658,60.8637,32.4109,1
6,6,1006,250,350,2900,2.1,0,7,140,30,12,12,0,2,6,125,2,2,20.4631,281.365,290.744,129.918,28.2326,1
7,7,1007,550,400,2900,5.28,0,7,140,30,16,12,8,0,6,50,2,2,19.5118,292.083,277.243,60.6219,31.5659,1
8,8,1008,700,450,2900,7.56,0,7,140,30,16,16,10,0,6,50,2,3,18.0616,296.784,294.459,61.4267,26.1011,1
9,9,1009,600,400,2900,5.76,0,7,140,30,16,16,6,0,6,50,2,2,22.6357,303.701,280.332,52.8629,23.7144,1
10,10,1010,600,400,2900,5.76,0,7,140,30,16,16,6,0,6,50,2,2,19.1775,290.845,282.972,60.0605,26.3541,1
11,11,1011,700,450,2900,7.56,0,7,140,30,16,16,10,0,6,50,2,3,18.8089,287.598,272.588,56.084,29.1998,1
12,12,1012,550,400,2900,5.28,0,7,140,30,16,12,8,0,6,50,2,2,22.6579,278.411,288.113,51.1011,27.6933,1
13,13,1013,550,400,2900,5.28,0,7,140,30,16,12,8,0,6,50,2,2,21.6161,289.07,295.589,57.7618,33.3553,1
14,14,1014,700,450,2900,7.56,0,7,140,30,16,16,10,0,6,50,2,3,17.0784,281.515,298.81,57.3885,28.2594,1
15,15,1015,500,350,2900,4.2,0,7,140,30,12,12,5,0,6,75,2,2,21.4479,288.26,287.338,94.8429,30.0732,1
16,16,1016,500,350,2900,4.2,0,7,140,30,12,12,5,0,6,75,2,2,17.7983,289.998,279.027,87.6043,26.8703,1
17,17,1017,700,450,2900,7.56,0,7,140,30,16,16,10,0,6,50,2,3,24.9503,295.047,287.536,62.6037,22.9162,1
18,18,1018,550,400,2900,5.28,0,7,140,30,16,12,8,0,6,50,2,2,26.2993,284.727,284.053,56.7988,33.6451,1
