beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1017,1001,1002,300,550,5050,24.8657,4.96634,21.3376,3.70628,7,240,30,16,2,16,1,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,1,6,125,2,2,16,2,16,1,12,2,12,1,6,125,2,2,20.1123,486.07,496.326,160.536,148.446,146.042,29.4381,1
1018,1002,1003,300,550,2900,3.96,0,3.96,0,7,240,30,16,2,16,1,12,2,12,1,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,1,12,2,12,1,6,125,2,2,25.8226,505.417,476.566,128.281,132.913,141.865,27.6206,1
1019,1003,1004,300,550,5050,24.8657,4.96634,21.3376,3.70628,7,240,30,16,2,16,1,12,2,12,1,6,125,2,2,16,2,16,0,12,2,12,1,6,125,2,2,16,2,16,1,12,2,12,0,6,125,2,2,24.179,471.834,491.895,127.831,139.188,139.121,43.3734,1
1020,1005,1006,300,600,5050,32.1315,9.93267,25.0752,7.41256,7,240,30,25,2,25,0,12,2,12,1,8,150,2,2,25,2,25,0,12,2,12,1,8,150,2,2,25,2,25,0,12,2,12,3,8,150,2,2,20.0315,489.786,483.105,192.402,168.056,187.7,35.9176,1
1021,1006,1007,300,600,2900,19.83,8.05,18.7668,7.56672,7,240,30,25,2,25,0,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,3,8,150,2,2,13.6492,488.643,496.517,171.508,178.1,182.899,48.5358,1
1022,1007,1008,300,600,5050,32.1315,9.93267,25.0752,7.41256,7,240,30,25,2,25,0,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,1,8,150,2,2,25,2,25,0,12,2,12,1,8,150,2,2,25.161,466.108,479.52,158.087,192.987,157.116,27.0267,1
1023,1009,1010,300,600,5050,32.1315,9.93267,25.0752,7.41256,7,240,30,20,2,20,2,12,2,12,2,6,125,2,2,20,2,20,0,12,2,12,1,6,125,2,2,20,2,20,2,12,2,12,3,6,125,2,2,18.8381,492.028,501.262,161.835,162.071,159.186,31.2338,1
1024,1010,1011,300,600,2900,10.7,2.9,8.57355,1.93343,7,240,30,20,2,20,2,12,2,12,3,6,125,2,2,20,2,20,0,12,2,12,0,6,125,2,2,20,2,20,2,12,2,12,3,6,125,2,2,22.2106,478.849,482.327,137.571,136.21,125.072,32.9798,1
1025,1011,1012,300,600,5050,32.1315,9.93267,25.0752,7.41256,7,240,30,20,2,20,2,12,2,12,3,6,125,2,2,20,2,20,0,12,2,12,1,6,125,2,2,20,2,20,2,12,2,12,2,6,125,2,2,14.4211,466.437,457.561,160.3,134.919,134.119,28.2758,1
1026,1013,1014,300,550,5050,24.8657,4.96634,21.3376,3.70628,7,240,30,16,2,16,1,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,1,6,125,2,2,16,2,16,1,12,2,12,1,6,125,2,2,23.162,481.096,487.74,142.231,152.01,130.14,31.3031,1
