column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,350,350,2650,2.94,0,7,240,30,16,12,0,1,6,150,2,2,11.6977,466.439,456.921,220.6,35.0986,1
2,2,1002,450,450,2650,4.86,0,7,240,30,12,12,5,1,6,100,2,2,21.7616,460.289,492.346,122.975,33.6175,1
5,5,1005,450,450,2650,4.86,0,7,240,30,12,12,5,1,6,100,2,2,19.9624,473.24,454.736,118.397,21.1372,1
6,6,1006,350,350,2650,2.94,0,7,240,30,16,12,0,1,6,150,2,2,19.7355,515.988,465.277,193,14.0098,1
7,7,1007,400,400,2650,3.84,0,7,240,30,20,16,0,1,6,100,2,2,18.3753,484.269,500.915,145.526,36.575,1
8,8,1008,450,450,2650,4.86,0,7,240,30,16,12,6,1,6,75,2,2,16.3653,514.374,467.619,111.753,19.8004,1
9,9,1009,400,400,2650,3.84,0,7,240,30,20,16,1,1,6,100,2,2,22.9604,492.913,485.932,134.786,24.3352,1
10,10,1010,400,400,2650,3.84,0,7,240,30,20,16,1,1,6,100,2,2,17.9051,480.073,484.425,118.415,59.781,1
11,11,1011,450,450,2650,4.86,0,7,240,30,16,12,6,1,6,75,2,2,17.3913,480.366,465.194,107.385,51.8914,1
12,12,1012,400,400,2650,3.84,0,7,240,30,20,16,0,1,6,100,2,2,22.9942,461.728,463.99,146.216,45.8516,1
13,13,1013,350,350,2650,2.94,0,7,240,30,16,12,0,1,6,150,2,2,21.4267,421.489,466.879,190.719,31.9532,1
14,14,1014,450,450,2650,4.86,0,7,240,30,12,12,5,1,6,100,2,2,15.0474,475.047,508.534,135.578,29.0268,1
15,15,1015,350,350,2650,2.94,0,7,240,30,12,12,2,2,6,125,2,2,21.177,483.844,432.586,179.469,29.161,1
16,16,1016,350,350,2650,2.94,0,7,240,30,12,12,2,2,6,125,2,2,16.0087,508.612,449.101,167.78,26.5027,1
17,17,1017,450,450,2650,4.86,0,7,240,30,12,12,5,1,6,100,2,2,26.5706,491.191,470.28,132.522,52.1524,1
18,18,1018,350,350,2650,2.94,0,7,240,30,16,12,0,1,6,150,2,2,28.7545,504.713,461.844,178.554,39.3007,1
1001,1001,2001,350,350,2650,2.94,0,7,240,30,16,12,0,3,6,75,2,2,20.8712,516.035,483.812,97.5154,61.7351,1
1002,1002,2002,450,450,2650,4.86,0,7,240,30,12,12,0,4,6,125,2,2,28.4811,519.048,482.384,140.199,25.6524,1
1005,1005,2005,450,450,2650,4.86,0,7,240,30,12,12,0,4,6,125,2,2,13.7421,502.101,479.721,132.493,31.8695,1
1006,1006,2006,350,350,2650,2.94,0,7,240,30,16,12,0,3,6,75,2,2,21.0447,453.863,467.629,84.695,34.5789,1
1007,1007,2007,400,400,2650,3.84,0,7,240,30,20,16,0,2,6,75,2,2,13.3184,470.626,480.689,91.7339,27.4512,1
1008,1008,2008,450,450,2650,4.86,0,7,240,30,16,12,0,3,6,125,2,2,19.853,460.911,499.424,146.535,31.9757,1
1009,1009,2009,400,400,2650,3.84,0,7,240,30,20,16,0,0,6,100,2,2,14.1856,507.497,501.771,135.099,23.2187,1
1010,1010,2010,400,400,2650,3.84,0,7,240,30,20,16,0,0,6,100,2,2,14.8906,499.952,481.982,119.126,25.9384,1
1011,1011,2011,450,450,2650,4.86,0,7,240,30,16,12,0,3,6,125,2,2,22.5601,470.777,501.202,156.554,21.5463,1
1012,1012,2012,400,400,2650,3.84,0,7,240,30,20,16,0,2,6,75,2,2,16.7281,484.199,438.219,85.9071,33.4806,1
1013,1013,2013,350,350,2650,2.94,0,7,240,30,16,12,0,3,6,75,2,2,14.4374,501.093,456.153,78.3385,26.3811,1
1014,1014,2014,450,450,2650,4.86,0,7,240,30,12,12,0,4,6,125,2,2,16.6324,503.771,496.322,169.8,28.3418,1
1015,1015,2015,350,350,2650,2.94,0,7,240,30,12,12,0,2,6,125,2,2,18.6709,460.693,473.026,139.007,27.3851,1
1016,1016,2016,350,350,2650,2.94,0,7,240,30,12,12,0,2,6,125,2,2,20.4596,494.986,468.768,154.09,18.4593,1
