beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1017,1001,1002,200,400,3000,1.92,0,1.92,0,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,30.1684,486.07,496.326,192.643,178.135,175.251,29.4381,1
1018,1002,1003,200,400,4650,15.709,2.325,13.4462,1.55008,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,38.7339,505.417,476.566,153.938,159.496,170.238,27.6206,1
1019,1003,1004,200,400,4650,15.709,2.325,13.4462,1.55008,11.5,240,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,36.2686,471.834,491.895,153.397,167.025,166.945,43.3734,1
1020,1005,1006,200,400,3000,19.78,9.3,18.6801,8.80005,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,1,8,150,2,2,30.0472,489.786,483.105,192.402,168.056,187.7,35.9176,1
1021,1006,1007,200,400,4650,15.498,4.65,10.9725,3.10015,11.5,240,30,25,2,25,1,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,1,8,150,2,2,20.4737,488.643,496.517,171.508,178.1,182.899,48.5358,1
1022,1007,1008,200,400,4650,15.498,4.65,10.9725,3.10015,11.5,240,30,25,2,25,1,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,1,8,150,2,2,37.7414,466.108,479.52,158.087,192.987,157.116,27.0267,1
1023,1009,1010,200,400,3000,8.52,3,6.32022,2.0001,11.5,240,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,1,25,2,25,0,8,150,2,2,28.2572,492.028,501.262,194.202,194.486,191.023,31.2338,1
1024,1010,1011,200,400,4650,15.498,4.65,10.9725,3.10015,11.5,240,30,25,2,25,1,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,1,25,2,25,0,8,150,2,2,33.3159,478.849,482.327,165.085,163.452,150.087,32.9798,1
1025,1011,1012,200,400,4650,15.498,4.65,10.9725,3.10015,11.5,240,30,25,2,25,1,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,1,25,2,25,0,8,150,2,2,21.6316,466.437,457.561,192.36,161.903,160.943,28.2758,1
1026,1013,1014,250,400,3000,12.7,1.5,11.6001,1.00005,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,34.743,481.096,487.74,170.677,182.412,156.168,31.3031,1
1027,1014,1015,250,400,4650,16.189,2.325,13.9262,1.55008,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,1,8,150,2,2,30.1784,473.629,493.218,166.557,181.032,165.362,25.2891,1
1028,1015,1016,250,400,4650,16.189,2.325,13.9262,1.55008,11.5,240,30,25,2,25,1,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,31.9066,468.948,464.769,175.8,162.211,156.66,27.2271,1
2017,2001,2002,200,400,3000,1.92,0,1.92,0,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,30.609,463.372,501.994,190.973,192.569,162.653,24.0596,1
2018,2002,2003,200,400,4650,15.709,2.325,13.4462,1.55008,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,29.5974,469.96,481.92,194.104,186.062,168.02,32.2777,1
2019,2003,2004,200,400,4650,15.709,2.325,13.4462,1.55008,11.5,240,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,32.7829,477.876,487.809,181.308,158.938,171.302,27.5361,1
2020,2005,2006,200,400,3000,19.78,9.3,18.6801,8.80005,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,46.9631,484.38,470.981,166.574,172.345,162.143,28.8841,1
2021,2006,2007,200,400,4650,15.498,4.65,10.9725,3.10015,11.5,240,30,25,2,25,0,16,2,16,1,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25.0758,463.988,499.149,188.862,154.153,153.059,28.2304,1
2022,2007,2008,200,400,4650,15.498,4.65,10.9725,3.10015,11.5,240,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,28.9901,486.891,484.429,191.594,173.623,174.325,21.7029,1
