column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,250,3500,1.5,0,11.5,140,30,12,12,1,0,6,125,2,2,21.6588,283.902,280.991,160.3,33.3094,1
2,2,1002,300,300,3500,2.16,0,11.5,140,30,12,12,2,0,6,75,2,2,32.7611,282.025,291.68,85.3386,32.3656,1
5,5,1005,300,300,3500,2.16,0,11.5,140,30,12,12,2,0,6,75,2,2,30.9296,285.965,280.318,83.2785,23.7541,1
6,6,1006,250,250,3500,1.5,0,11.5,140,30,12,12,1,0,6,125,2,2,30.6947,298.601,283.549,146.5,18.0577,1
7,7,1007,300,300,3500,2.16,0,11.5,140,30,12,12,3,1,6,75,2,2,29.2677,289.278,294.208,95.4867,34.2371,1
8,8,1008,350,350,3500,2.94,0,11.5,140,30,16,12,4,2,6,50,2,2,27.0924,298.134,284.261,64.7013,22.7417,1
9,9,1009,350,350,3500,2.94,0,11.5,140,30,16,16,3,1,6,50,2,3,33.9536,291.848,289.774,60.4359,26.0934,1
10,10,1010,350,350,3500,2.94,0,11.5,140,30,16,16,3,1,6,50,2,3,28.7662,288.022,289.325,55.5246,47.5061,1
11,11,1011,350,350,3500,2.94,0,11.5,140,30,16,12,4,2,6,50,2,2,28.2133,288.11,283.523,62.9539,43.2286,1
12,12,1012,300,300,3500,2.16,0,11.5,140,30,12,12,3,1,6,75,2,2,33.9868,282.465,283.156,95.7972,39.8055,1
13,13,1013,250,250,3500,1.5,0,11.5,140,30,12,12,1,0,6,125,2,2,32.4242,269.877,284.036,145.36,31.2884,1
14,14,1014,300,300,3500,2.16,0,11.5,140,30,12,12,2,1,6,75,2,2,25.6176,286.51,296.437,91.0099,29.3476,1
15,15,1015,300,300,3500,2.16,0,11.5,140,30,12,12,3,1,6,50,2,2,32.1718,289.151,273.406,63.0725,29.4381,1
16,16,1016,300,300,3500,2.16,0,11.5,140,30,12,12,3,1,6,50,2,2,26.6974,296.459,278.576,60.2672,27.6206,1
17,17,1017,300,300,3500,2.16,0,11.5,140,30,12,12,2,1,6,75,2,2,37.4254,291.338,285.069,89.6347,43.3734,1
18,18,1018,250,250,3500,1.5,0,11.5,140,30,12,12,1,0,6,125,2,2,39.449,295.321,282.501,139.277,35.9176,1
1001,1001,2001,250,250,2700,1.5,0,11.5,140,30,12,12,0,0,6,75,2,2,31.8613,298.615,289.141,88.5092,48.5358,1
1002,1002,2002,300,300,2700,2.16,0,11.5,140,30,12,12,0,1,6,100,2,2,39.1986,299.485,288.714,107.295,27.0267,1
