column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,300,300,3050,2.16,0,11.5,240,30,12,12,0,1,6,125,2,2,21.6588,473.171,468.318,160.3,33.3094,1
2,2,1002,350,350,3050,2.94,0,11.5,240,30,12,12,2,0,6,100,2,2,32.7611,470.041,486.134,113.785,32.3656,1
5,5,1005,350,350,3050,2.94,0,11.5,240,30,12,12,2,0,6,100,2,2,30.9296,476.608,467.197,111.038,23.7541,1
6,6,1006,300,300,3050,2.16,0,11.5,240,30,12,12,0,1,6,125,2,2,30.6947,497.669,472.581,146.5,18.0577,1
7,7,1007,350,350,3050,2.94,0,11.5,240,30,12,12,1,1,6,100,2,2,29.2677,482.13,490.346,127.316,34.2371,1
8,8,1008,400,400,3050,3.84,0,11.5,240,30,12,12,4,3,6,75,2,2,27.0924,496.89,473.769,97.0519,22.7417,1
9,9,1009,400,400,3050,3.84,0,11.5,240,30,12,12,4,3,6,75,2,2,33.9536,486.414,482.957,90.6539,26.0934,1
10,10,1010,400,400,3050,3.84,0,11.5,240,30,12,12,4,3,6,75,2,2,28.7662,480.037,482.208,83.2869,47.5061,1
11,11,1011,400,400,3050,3.84,0,11.5,240,30,12,12,4,3,6,75,2,2,28.2133,480.183,472.539,94.4309,43.2286,1
12,12,1012,350,350,3050,2.94,0,11.5,240,30,12,12,1,1,6,100,2,2,33.9868,470.776,471.927,127.73,39.8055,1
13,13,1013,300,300,3050,2.16,0,11.5,240,30,12,12,0,1,6,125,2,2,32.4242,449.794,473.394,145.36,31.2884,1
14,14,1014,350,350,3050,2.94,0,11.5,240,30,12,12,2,1,6,100,2,2,25.6176,477.517,494.061,121.347,29.3476,1
15,15,1015,350,350,3050,2.94,0,11.5,240,30,12,12,1,1,6,100,2,2,32.1718,481.918,455.677,126.145,29.4381,1
16,16,1016,350,350,3050,2.94,0,11.5,240,30,12,12,1,1,6,100,2,2,26.6974,494.099,464.294,120.534,27.6206,1
17,17,1017,350,350,3050,2.94,0,11.5,240,30,12,12,2,1,6,100,2,2,37.4254,485.563,475.115,119.513,43.3734,1
18,18,1018,300,300,3050,2.16,0,11.5,240,30,12,12,0,1,6,125,2,2,39.449,492.202,470.835,139.277,35.9176,1
1001,1001,2001,300,300,3050,2.16,0,11.5,240,30,12,12,0,1,6,125,2,2,31.8613,497.692,481.902,147.515,48.5358,1
1002,1002,2002,350,350,3050,2.94,0,11.5,240,30,12,12,2,0,6,75,2,2,39.1986,499.142,481.19,80.4716,27.0267,1
1005,1005,2005,350,350,3050,2.94,0,11.5,240,30,12,12,2,0,6,75,2,2,24.1139,490.926,479.861,77.6973,31.2338,1
1006,1006,2006,300,300,3050,2.16,0,11.5,240,30,12,12,0,1,6,125,2,2,32.0376,466.748,473.774,134.695,32.9798,1
1007,1007,2007,350,350,3050,2.94,0,11.5,240,30,12,12,0,2,6,125,2,2,23.6157,475.29,480.345,141.734,28.2758,1
1008,1008,2008,400,400,3050,3.84,0,11.5,240,30,12,12,0,3,6,100,2,2,30.8165,470.359,489.616,110.337,31.3031,1
1009,1009,2009,400,400,3050,3.84,0,11.5,240,30,12,12,0,3,6,100,2,2,24.63,493.557,490.765,121.059,25.2891,1
