node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
1015,7.8,10.7,3.05,15,1015,1030,1031,1042,,elastic,elastic
1016,10.8,10.7,3.05,16,1016,1031,1032,1043,,elastic,elastic
1017,14.7,10.7,3.05,17,1017,1032,1033,1044,,elastic,elastic
1018,18.6,10.7,3.05,18,1018,1033,,1045,,elastic,elastic
2001,0,0,6.1,1001,2001,,2019,,2034,elastic,elastic
2002,3.9,0,6.1,1002,2002,2019,2020,,2035,elastic,elastic
2003,7.8,0,6.1,4052,4056,2020,2021,,2036,elastic,elastic
2004,10.8,0,6.1,4054,4058,2021,2022,,2037,elastic,elastic
2005,14.7,0,6.1,1005,2005,2022,2023,,2038,elastic,elastic
2006,18.6,0,6.1,1006,2006,2023,,,2039,elastic,elastic
2007,0,5.35,6.1,1007,2007,,2024,2034,2040,elastic,elastic
2008,3.9,5.35,6.1,1008,2008,2024,2025,2035,2041,elastic,elastic
2009,7.8,5.35,6.1,1009,2009,2025,2026,2036,2042,elastic,elastic
2010,10.8,5.35,6.1,1010,2010,2026,2027,2037,2043,elastic,elastic
2011,14.7,5.35,6.1,1011,2011,2027,2028,2038,2044,elastic,elastic
2012,18.6,5.35,6.1,1012,2012,2028,,2039,2045,elastic,elastic
2013,0,10.7,6.1,1013,2013,,2029,2040,,elastic,elastic
2014,3.9,10.7,6.1,1014,2014,2029,2030,2041,,elastic,elastic
2015,7.8,10.7,6.1,1015,2015,2030,2031,2042,,elastic,elastic
2016,10.8,10.7,6.1,1016,2016,2031,2032,2043,,elastic,elastic
2017,14.7,10.7,6.1,1017,2017,2032,2033,2044,,elastic,elastic
2018,18.6,10.7,6.1,1018,2018,2033,,2045,,elastic,elastic
3001,0,0,9.15,2001,3001,,3019,,3034,elastic,elastic
3002,3.9,0,9.15,2002,3002,3019,3020,,3035,elastic,elastic
3003,7.8,0,9.15,4057,4061,3020,3021,,3036,elastic,elastic
3004,10.8,0,9.15,4059,4063,3021,3022,,3037,elastic,elastic
3005,14.7,0,9.15,2005,3005,3022,3023,,3038,elastic,elastic
3006,18.6,0,9.15,2006,3006,3023,,,3039,elastic,elastic
3007,0,5.35,9.15,2007,3007,,3024,3034,3040,elastic,elastic
3008,3.9,5.35,9.15,2008,3008,3024,3025,3035,3041,elastic,elastic
3009,7.8,5.35,9.15,2009,3009,3025,3026,3036,3042,elastic,elastic
3010,10.8,5.35,9.15,2010,3010,3026,3027,3037,3043,elastic,elastic
3011,14.7,5.35,9.15,2011,3011,3027,3028,3038,3044,elastic,elastic
3012,18.6,5.35,9.15,2012,3012,3028,,3039,3045,elastic,elastic
3013,0,10.7,9.15,2013,3013,,3029,3040,,elastic,elastic
3014,3.9,10.7,9.15,2014,3014,3029,3030,3041,,elastic,elastic
3015,7.8,10.7,9.15,2015,3015,3030,3031,3042,,elastic,elastic
3016,10.8,10.7,9.15,2016,3016,3031,3032,3043,,elastic,elastic
3017,14.7,10.7,9.15,2017,3017,3032,3033,3044,,elastic,elastic
3018,18.6,10.7,9.15,2018,3018,3033,,3045,,elastic,elastic
4001,0,0,12.2,3001,,,4019,,4034,elastic,elastic
4002,3.9,0,12.2,3002,,4019,4020,,4035,elastic,elastic
4003,7.8,0,12.2,4062,,4020,4021,,4036,elastic,elastic
4004,10.8,0,12.2,4064,,4021,4022,,4037,elastic,elastic
4005,14.7,0,12.2,3005,,4022,4023,,4038,elastic,elastic
4006,18.6,0,12.2,3006,,4023,,,4039,elastic,elastic
4007,0,5.35,12.2,3007,,,4024,4034,4040,elastic,elastic
4008,3.9,5.35,12.2,3008,,4024,4025,4035,4041,elastic,elastic
4009,7.8,5.35,12.2,3009,,4025,4026,4036,4042,elastic,elastic
4010,10.8,5.35,12.2,3010,,4026,4027,4037,4043,elastic,elastic
4011,14.7,5.35,12.2,3011,,4027,4028,4038,4044,elastic,elastic
4012,18.6,5.35,12.2,3012,,4028,,4039,4045,elastic,elastic
4013,0,10.7,12.2,3013,,,4029,4040,,elastic,elastic
4014,3.9,10.7,12.2,3014,,4029,4030,4041,,elastic,elastic
4015,7.8,10.7,12.2,3015,,4030,4031,4042,,elastic,elastic
4016,10.8,10.7,12.2,3016,,4031,4032,4043,,elastic,elastic
4017,14.7,10.7,12.2,3017,,4032,4033,4044,,elastic,elastic
4018,18.6,10.7,12.2,3018,,4033,,4045,,elastic,elastic
4019,7.8,0,1.525,4046,4047,,4050,,,elastic,elastic
4020,10.8,0,1.525,4048,4049,4050,,,,elastic,elastic
4021,7.8,0,4.575,4051,4052,,4055,,,elastic,elastic
4022,10.8,0,4.575,4053,4054,4055,,,,elastic,elastic
4023,7.8,0,7.625,4056,4057,,4060,,,elastic,elastic
4024,10.8,0,7.625,4058,4059,4060,,,,elastic,elastic
4025,7.8,0,10.675,4061,4062,,4065,,,elastic,elastic
4026,10.8,0,10.675,4063,4064,4065,,,,elastic,elastic
