beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1019,1001,1002,200,350,3900,13.672,1.95,12.0082,1.30007,11.5,240,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,21.6316,480.433,497.57,153.882,194.08,178.135,29.5624,1
1020,1002,1003,200,350,3900,13.672,1.95,12.0082,1.30007,11.5,240,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,34.743,483.33,500.308,174.549,179.858,159.496,26.8743,1
1021,1003,1004,200,350,3000,1.68,0,1.68,0,11.5,240,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,30.1784,491.745,467.967,191.42,160.155,167.025,23.3574,1
1022,1004,1005,200,350,3900,13.672,1.95,12.0082,1.30007,11.5,240,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,31.9066,474.544,462.235,188.446,157.621,168.056,37.0882,1
1023,1005,1006,200,350,3900,13.672,1.95,12.0082,1.30007,11.5,240,30,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,25,2,25,0,25,2,25,0,8,150,2,2,30.609,508.226,474.33,172.107,164.592,178.1,25.3559,1
1024,1007,1008,250,400,3900,12.384,3.9,9.05633,2.60013,11.5,240,30,25,2,25,0,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,29.5974,511.883,482.601,165.488,184.366,192.987,29.5409,1
1025,1008,1009,250,400,3900,12.384,3.9,9.05633,2.60013,11.5,240,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,32.7829,491.402,480.727,150.099,170.712,194.486,31.7693,1
1026,1009,1010,250,400,3000,20.68,9.525,19.5801,9.02505,11.5,240,30,25,2,25,1,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,46.9631,486.131,478.044,179.007,175.557,163.452,26.5333,1
1027,1010,1011,250,400,3900,12.384,3.9,9.05633,2.60013,11.5,240,30,25,2,25,1,20,2,20,1,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25.0758,487.546,496.569,164.491,176.784,161.903,29.6956,1
1028,1011,1012,250,400,3900,12.384,3.9,9.05633,2.60013,11.5,240,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,1,8,150,2,2,28.9901,494.021,482.12,167.595,157.855,182.412,30.4622,1
1029,1013,1014,200,350,3900,13.672,1.95,12.0082,1.30007,11.5,240,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,22.6066,500.335,498.433,177.998,165.443,181.032,29.1788,1
1030,1014,1015,200,350,3900,13.672,1.95,12.0082,1.30007,11.5,240,30,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,1,8,150,2,2,36.3054,492.72,482.31,158.303,163.253,162.211,27.9717,1
