node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
1018,3.1,17.6,3.15,18,1018,1037,1038,1056,1060,elastic,elastic
1019,7.35,17.6,3.15,19,1019,1038,1039,1057,1061,elastic,elastic
1020,11.6,17.6,3.15,20,1020,1039,,1058,1062,elastic,elastic
1021,0,22,3.15,21,1021,,1040,1059,,elastic,elastic
1022,3.1,22,3.15,22,1022,1040,1041,1060,,elastic,elastic
1023,7.35,22,3.15,23,1023,1041,1042,1061,,elastic,elastic
1024,11.6,22,3.15,24,1024,1042,,1062,,elastic,elastic
2001,0,0,6.3,4069,4073,,2025,,2043,elastic,elastic
2002,3.1,0,6.3,4071,4075,2025,2026,,2044,elastic,elastic
2003,7.35,0,6.3,1003,2003,2026,2027,,2045,elastic,elastic
2004,11.6,0,6.3,1004,2004,2027,,,2046,elastic,elastic
2005,0,4.4,6.3,1005,2005,,2028,2043,2047,elastic,elastic
2006,3.1,4.4,6.3,1006,2006,2028,2029,2044,2048,elastic,elastic
2007,7.35,4.4,6.3,1007,2007,2029,2030,2045,2049,elastic,elastic
2008,11.6,4.4,6.3,1008,2008,2030,,2046,2050,elastic,elastic
2009,0,8.8,6.3,1009,2009,,2031,2047,2051,elastic,elastic
2010,3.1,8.8,6.3,1010,2010,2031,2032,2048,2052,elastic,elastic
2011,7.35,8.8,6.3,1011,2011,2032,2033,2049,2053,elastic,elastic
2012,11.6,8.8,6.3,1012,2012,2033,,2050,2054,elastic,elastic
2013,0,13.2,6.3,1013,2013,,2034,2051,2055,elastic,elastic
2014,3.1,13.2,6.3,1014,2014,2034,2035,2052,2056,elastic,elastic
2015,7.35,13.2,6.3,1015,2015,2035,2036,2053,2057,elastic,elastic
2016,11.6,13.2,6.3,1016,2016,2036,,2054,2058,elastic,elastic
2017,0,17.6,6.3,1017,2017,,2037,2055,2059,elastic,elastic
2018,3.1,17.6,6.3,1018,2018,2037,2038,2056,2060,elastic,elastic
2019,7.35,17.6,6.3,1019,2019,2038,2039,2057,2061,elastic,elastic
2020,11.6,17.6,6.3,1020,2020,2039,,2058,2062,elastic,elastic
2021,0,22,6.3,1021,2021,,2040,2059,,elastic,elastic
2022,3.1,22,6.3,1022,2022,2040,2041,2060,,elastic,elastic
2023,7.35,22,6.3,1023,2023,2041,2042,2061,,elastic,elastic
2024,11.6,22,6.3,1024,2024,2042,,2062,,elastic,elastic
3001,0,0,9.45,4074,4078,,3025,,3043,elastic,elastic
3002,3.1,0,9.45,4076,4080,3025,3026,,3044,elastic,elastic
3003,7.35,0,9.45,2003,3003,3026,3027,,3045,elastic,elastic
3004,11.6,0,9.45,2004,3004,3027,,,3046,elastic,elastic
3005,0,4.4,9.45,2005,3005,,3028,3043,3047,elastic,elastic
3006,3.1,4.4,9.45,2006,3006,3028,3029,3044,3048,elastic,elastic
3007,7.35,4.4,9.45,2007,3007,3029,3030,3045,3049,elastic,elastic
3008,11.6,4.4,9.45,2008,3008,3030,,3046,3050,elastic,elastic
3009,0,8.8,9.45,2009,3009,,3031,3047,3051,elastic,elastic
3010,3.1,8.8,9.45,2010,3010,3031,3032,3048,3052,elastic,elastic
3011,7.35,8.8,9.45,2011,3011,3032,3033,3049,3053,elastic,elastic
3012,11.6,8.8,9.45,2012,3012,3033,,3050,3054,elastic,elastic
3013,0,13.2,9.45,2013,3013,,3034,3051,3055,elastic,elastic
3014,3.1,13.2,9.45,2014,3014,3034,3035,3052,3056,elastic,elastic
3015,7.35,13.2,9.45,2015,3015,3035,3036,3053,3057,elastic,elastic
3016,11.6,13.2,9.45,2016,3016,3036,,3054,3058,elastic,elastic
3017,0,17.6,9.45,2017,3017,,3037,3055,3059,elastic,elastic
3018,3.1,17.6,9.45,2018,3018,3037,3038,3056,3060,elastic,elastic
3019,7.35,17.6,9.45,2019,3019,3038,3039,3057,3061,elastic,elastic
3020,11.6,17.6,9.45,2020,3020,3039,,3058,3062,elastic,elastic
3021,0,22,9.45,2021,3021,,3040,3059,,elastic,elastic
3022,3.1,22,9.45,2022,3022,3040,3041,3060,,elastic,elastic
3023,7.35,22,9.45,2023,3023,3041,3042,3061,,elastic,elastic
3024,11.6,22,9.45,2024,3024,3042,,3062,,elastic,elastic
4001,0,0,12.6,4079,,,4025,,4043,elastic,elastic
4002,3.1,0,12.6,4081,,4025,4026,,4044,elastic,elastic
4003,7.35,0,12.6,3003,,4026,4027,,4045,elastic,elastic
4004,11.6,0,12.6,3004,,4027,,,4046,elastic,elastic
4005,0,4.4,12.6,3005,,,4028,4043,4047,elastic,elastic
4006,3.1,4.4,12.6,3006,,4028,4029,4044,4048,elastic,elastic
4007,7.35,4.4,12.6,3007,,4029,4030,4045,4049,elastic,elastic
4008,11.6,4.4,12.6,3008,,4030,,4046,4050,elastic,elastic
4009,0,8.8,12.6,3009,,,4031,4047,4051,elastic,elastic
4010,3.1,8.8,12.6,3010,,4031,4032,4048,4052,elastic,elastic
4011,7.35,8.8,12.6,3011,,4032,4033,4049,4053,elastic,elastic
4012,11.6,8.8,12.6,3012,,4033,,4050,4054,elastic,elastic
4013,0,13.2,12.6,3013,,,4034,4051,4055,elastic,elastic
4014,3.1,13.2,12.6,3014,,4034,4035,4052,4056,elastic,elastic
4015,7.35,13.2,12.6,3015,,4035,4036,4053,4057,elastic,elastic
4016,11.6,13.2,12.6,3016,,4036,,4054,4058,elastic,elastic
4017,0,17.6,12.6,3017,,,4037,4055,4059,elastic,elastic
4018,3.1,17.6,12.6,3018,,4037,4038,4056,4060,elastic,elastic
4019,7.35,17.6,12.6,3019,,4038,4039,4057,4061,elastic,elastic
4020,11.6,17.6,12.6,3020,,4039,,4058,4062,elastic,elastic
4021,0,22,12.6,3021,,,4040,4059,,elastic,elastic
4022,3.1,22,12.6,3022,,4040,4041,4060,,elastic,elastic
4023,7.35,22,12.6,3023,,4041,4042,4061,,elastic,elastic
4024,11.6,22,12.6,3024,,4042,,4062,,elastic,elastic
4025,0,0,1.575,4063,4064,,4067,,,elastic,elastic
4026,3.1,0,1.575,4065,4066,4067,,,,elastic,elastic
4027,0,0,4.725,4068,4069,,4072,,,elastic,elastic
4028,3.1,0,4.725,4070,4071,4072,,,,elastic,elastic
4029,0,0,7.875,4073,4074,,4077,,,elastic,elastic
4030,3.1,0,7.875,4075,4076,4077,,,,elastic,elastic
4031,0,0,11.025,4078,4079,,4082,,,elastic,elastic
4032,3.1,0,11.025,4080,4081,4082,,,,elastic,elastic
