column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
3,3,1003,350,550,3150,4.62,0,8.5,140,30,16,16,0,6,6,50,3,2,17.7208,278.393,282.805,52.7952,37.6336,1
4,4,1004,300,350,3150,2.52,0,8.5,140,30,12,12,0,2,6,100,2,2,26.8046,292.135,282.931,123.633,33.0245,1
5,5,1005,400,250,3150,2.4,0,8.5,140,30,12,12,2,0,6,100,2,2,25.306,278.988,291.658,121.727,32.4109,1
6,6,1006,650,350,3150,5.46,0,8.5,140,30,16,12,10,0,6,50,2,3,25.1139,281.365,290.744,51.9671,28.2326,1
7,7,1007,750,400,3150,7.2,0,8.5,140,30,16,16,8,0,6,50,2,3,23.9463,292.083,277.243,60.6219,31.5659,1
8,8,1008,550,300,3150,3.96,0,8.5,140,30,12,12,5,0,6,50,2,2,22.1665,296.784,294.459,61.4267,26.1011,1
9,9,1009,400,250,3150,2.4,0,8.5,140,30,12,12,1,0,6,100,2,2,27.7802,303.701,280.332,105.726,23.7144,1
10,10,1010,650,350,3150,5.46,0,8.5,140,30,16,12,9,0,6,50,2,3,23.536,290.845,282.972,60.0605,26.3541,1
11,11,1011,750,400,3150,7.2,0,8.5,140,30,16,16,8,0,6,50,2,3,23.0836,287.598,272.588,56.084,29.1998,1
12,12,1012,550,300,3150,3.96,0,8.5,140,30,12,12,5,0,6,50,2,2,27.8074,278.411,288.113,51.1011,27.6933,1
13,13,1013,400,250,3150,2.4,0,8.5,140,30,12,12,1,0,6,100,2,2,26.5289,289.07,295.589,115.524,33.3553,1
14,14,1014,650,350,3150,5.46,0,8.5,140,30,16,12,9,0,6,50,2,3,20.9599,281.515,298.81,57.3885,28.2594,1
15,15,1015,750,400,3150,7.2,0,8.5,140,30,16,16,8,0,6,50,2,3,26.3224,288.26,287.338,63.2286,30.0732,1
16,16,1016,550,300,3150,3.96,0,8.5,140,30,12,12,5,0,6,50,2,2,21.8433,289.998,279.027,58.4029,26.8703,1
17,17,1017,400,250,3150,2.4,0,8.5,140,30,12,12,1,0,6,100,2,2,30.6208,295.047,287.536,125.207,22.9162,1
18,18,1018,650,350,3150,5.46,0,8.5,140,30,16,12,9,0,6,50,2,3,32.2764,284.727,284.053,56.7988,33.6451,1
