column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,300,300,2950,2.16,0,8.5,240,30,12,12,0,1,6,125,2,2,17.7208,483.398,483.186,161.827,33.4745,1
2,2,1002,400,400,2950,3.84,0,8.5,240,30,12,12,2,1,6,100,2,2,26.8046,480.698,465.661,113.449,34.5914,1
3,3,1003,400,400,2950,3.84,0,8.5,240,30,12,12,2,1,6,100,2,2,25.306,474.587,464.563,121.915,25.1851,1
6,6,1006,400,400,2950,3.84,0,8.5,240,30,12,12,2,1,6,100,2,2,25.1139,498.021,453.683,103.983,32.7717,1
7,7,1007,400,400,2950,3.84,0,8.5,240,30,12,12,2,1,6,100,2,2,23.9463,492.505,470.3,115.203,28.6004,1
8,8,1008,300,300,2950,2.16,0,8.5,240,30,12,12,0,1,6,125,2,2,22.1665,492.14,479.369,128.546,22.444,1
9,9,1009,400,400,2950,3.84,0,8.5,240,30,12,12,2,2,6,100,2,2,27.7802,500.689,468.324,114.884,30.2637,1
10,10,1010,450,450,2950,4.86,0,8.5,240,30,16,12,2,3,6,75,2,2,23.536,447.445,462.499,75.221,29.8884,1
11,11,1011,450,450,2950,4.86,0,8.5,240,30,16,12,2,3,6,75,2,2,23.0836,479.763,479.775,75.9402,38.0201,1
12,12,1012,450,450,2950,4.86,0,8.5,240,30,12,12,3,5,6,75,2,2,27.8074,498.809,495.852,95.5663,30.9226,1
13,13,1013,450,450,2950,4.86,0,8.5,240,30,12,12,3,5,6,75,2,2,26.5289,466.913,453.48,95.0156,36.609,1
14,14,1014,450,450,2950,4.86,0,8.5,240,30,16,12,2,3,6,75,2,2,20.9599,471.787,471.14,92.3829,29.3036,1
