column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
3,3,1003,350,350,3350,2.94,0,8.5,240,30,12,12,4,2,6,125,2,2,21.8738,473.53,476.518,126.165,33.6007,0.5
4,4,1004,300,300,3350,2.16,0,8.5,240,30,12,12,2,0,6,125,2,2,26.9021,482.745,476.603,129.924,31.476,0.5
5,5,1005,300,300,3350,2.16,0,8.5,240,30,12,12,3,1,6,125,2,2,26.1393,473.935,482.429,129.527,31.1822,0.5
6,6,1006,350,350,3350,2.94,0,8.5,240,30,16,12,4,2,6,125,2,2,26.0399,475.546,481.824,125.82,29.1029,0.5
7,7,1007,350,350,3350,2.94,0,8.5,240,30,16,12,4,2,6,125,2,2,25.4273,482.711,472.747,129.426,30.773,0.5
8,8,1008,350,350,3350,2.94,0,8.5,240,30,16,12,4,1,6,100,2,2,24.4642,485.803,484.278,103.809,27.9827,0.5
9,9,1009,250,250,3350,1.5,0,8.5,240,30,12,12,1,0,6,125,2,2,27.3873,490.301,474.846,126.193,26.6727,0.5
10,10,1010,350,350,3350,2.94,0,8.5,240,30,16,12,4,2,6,100,2,2,25.2086,481.891,476.63,103.353,28.118,0.5
11,11,1011,350,350,3350,2.94,0,8.5,240,30,16,12,4,2,6,125,2,2,24.9651,479.732,469.555,127.535,29.5972,0.5
12,12,1012,350,350,3350,2.94,0,8.5,240,30,16,12,4,1,6,100,2,2,27.4007,473.542,480.075,100.367,28.8236,0.5
13,13,1013,250,250,3350,1.5,0,8.5,240,30,12,12,1,0,6,125,2,2,26.7634,480.712,485.02,128.234,31.6332,0.5
14,14,1014,350,350,3350,2.94,0,8.5,240,30,16,12,4,3,6,100,2,2,23.789,475.647,487.127,102.463,29.1167,0.5
15,15,1015,350,350,3350,2.94,0,8.5,240,30,16,12,4,3,6,125,2,2,26.659,480.173,479.558,130.512,30.0366,0.5
16,16,1016,350,350,3350,2.94,0,8.5,240,30,16,12,4,2,6,100,2,2,24.2852,481.329,473.961,102.801,28.392,0.5
17,17,1017,250,250,3350,1.5,0,8.5,240,30,12,12,1,0,6,125,2,2,28.7534,484.664,479.691,130.252,26.2199,0.5
18,18,1018,350,350,3350,2.94,0,8.5,240,30,16,12,4,3,6,100,2,2,29.5206,477.81,477.357,102.266,31.7703,0.5
19,19,1019,350,350,3350,2.94,0,8.5,240,30,16,16,2,2,6,100,2,2,26.5301,491.097,477.618,103.578,27.809,0.5
20,20,1020,350,350,3350,2.94,0,8.5,240,30,16,12,4,2,6,100,2,2,29.4267,492.508,476.667,104.849,29.7409,0.5
21,21,1021,250,250,3350,1.5,0,8.5,240,30,12,12,1,0,6,125,2,2,23.0803,484.529,488.141,125.132,30.7217,0.5
22,22,1022,300,300,3350,2.16,0,8.5,240,30,12,12,3,2,6,125,2,2,26.6034,482.443,478.753,127.821,31.3719,0.5
23,23,1023,350,350,3350,2.94,0,8.5,240,30,16,12,2,3,6,100,2,2,22.8406,483.004,467.26,102.149,29.3608,0.5
24,24,1024,300,300,3350,2.16,0,8.5,240,30,12,12,2,2,6,125,2,2,26.0915,485.56,479.943,129.875,28.2939,0.5
1003,1003,2003,350,350,2800,2.94,0,8.5,240,30,12,12,0,2,6,125,2,2,23.3259,488.033,482.526,125.116,33.9654,0.5
1004,1004,2004,300,300,2800,2.16,0,8.5,240,30,12,12,0,1,6,125,2,2,23.7061,485.048,484.327,128.624,31.1305,0.5
1005,1005,2005,300,300,2800,2.16,0,8.5,240,30,12,12,2,0,6,125,2,2,27.2272,481.736,483.3,126.743,28.0258,0.5
1006,1006,2006,350,350,2800,2.94,0,8.5,240,30,16,12,0,1,6,100,2,2,24.6436,473.089,482.554,102.383,32.2803,0.5
1007,1007,2007,350,350,2800,2.94,0,8.5,240,30,16,12,0,1,6,150,2,2,23.4631,481.511,475.945,155.379,30.2785,0.5
1008,1008,2008,350,350,2800,2.94,0,8.5,240,30,16,12,0,1,6,100,2,2,24.5966,478.195,478.155,103.149,29.3987,0.5
1009,1009,2009,250,250,2800,1.5,0,8.5,240,30,12,12,1,0,6,125,2,2,25.563,475.343,479.512,126.539,26.3519,0.5
