column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,400,3250,2.4,0,8.5,240,30,12,12,0,2,6,125,2,2,21.8738,473.278,484.394,126.991,35.0862,0.5
2,2,1002,350,650,3250,5.46,0,8.5,240,30,16,16,0,6,6,50,2,2,26.9021,475.958,473.049,51.4556,29.6964,0.5
3,3,1003,350,650,3250,5.46,0,8.5,240,30,16,16,0,6,6,50,2,2,26.1393,479.149,484.92,51.2364,29.0049,0.5
6,6,1006,350,650,3250,5.46,0,8.5,240,30,16,16,0,6,6,50,2,2,26.0399,481.747,479.077,51.4858,30.5598,0.5
7,7,1007,350,650,3250,5.46,0,8.5,240,30,16,16,0,6,6,50,2,2,25.4273,473.53,474.858,50.0192,34.3154,0.5
8,8,1008,250,400,3250,2.4,0,8.5,240,30,12,12,0,2,6,125,2,2,24.4642,482.745,477.57,131.031,36.8461,0.5
9,9,1009,700,350,3250,5.88,0,8.5,240,30,16,12,8,0,6,75,2,2,27.3873,473.935,482.655,75.8817,31.5765,0.5
10,10,1010,950,450,3250,10.26,0,8.5,240,30,20,16,15,0,6,50,2,3,25.2086,475.546,479.352,50.1917,29.0077,0.5
11,11,1011,950,450,3250,10.26,0,8.5,240,30,20,16,15,0,6,50,2,3,24.9651,482.711,476.518,50.7371,33.477,0.5
12,12,1012,800,400,3250,7.68,0,8.5,240,30,20,20,5,0,6,50,2,2,27.4007,485.803,476.603,51.7323,34.6283,0.5
13,13,1013,800,400,3250,7.68,0,8.5,240,30,20,20,5,0,6,50,2,2,26.7634,490.301,482.429,52.3318,30.3252,0.5
14,14,1014,950,450,3250,10.26,0,8.5,240,30,20,16,15,0,6,50,2,3,23.789,481.891,481.824,52.1104,31.7213,0.5
15,15,1015,950,450,3250,10.26,0,8.5,240,30,20,16,15,0,6,50,2,3,26.659,479.732,472.747,50.8167,33.6007,0.5
16,16,1016,700,350,3250,5.88,0,8.5,240,30,16,12,8,0,6,75,2,2,24.2852,473.542,484.278,78.1206,31.476,0.5
17,17,1017,250,400,3250,2.4,0,8.5,240,30,12,12,0,2,6,125,2,2,28.7534,480.712,474.846,125.34,31.1822,0.5
18,18,1018,350,650,3250,5.46,0,8.5,240,30,16,16,0,7,6,50,2,2,29.5206,475.647,476.63,50.2321,29.1029,0.5
19,19,1019,350,650,3250,5.46,0,8.5,240,30,20,16,0,5,6,50,2,2,26.5301,480.173,469.555,50.4659,30.773,0.5
20,20,1020,350,550,3250,4.62,0,8.5,240,30,12,12,0,6,6,75,2,2,29.4267,481.329,480.075,77.9541,27.9827,0.5
21,21,1021,350,550,3250,4.62,0,8.5,240,30,12,12,0,6,6,75,2,2,23.0803,484.664,485.02,77.7159,26.6727,0.5
22,22,1022,350,650,3250,5.46,0,8.5,240,30,20,16,0,5,6,50,2,2,26.6034,477.81,487.127,50.3278,28.118,0.5
23,23,1023,350,650,3250,5.46,0,8.5,240,30,16,16,0,7,6,50,2,2,22.8406,491.097,479.558,51.7703,29.5972,0.5
24,24,1024,250,400,3250,2.4,0,8.5,240,30,12,12,0,2,6,125,2,2,26.0915,492.508,473.961,129.761,28.8236,0.5
1001,1001,2001,250,400,2700,2.4,0,8.5,240,30,12,12,1,0,6,125,2,2,23.3259,484.529,479.691,126.193,31.6332,0.5
1002,1002,2002,350,650,2700,5.46,0,8.5,240,30,16,16,2,0,6,125,2,2,23.7061,482.443,477.357,129.192,29.1167,0.5
1003,1003,2003,350,650,2700,5.46,0,8.5,240,30,16,16,2,0,6,125,2,2,27.2272,483.004,477.618,127.535,30.0366,0.5
1006,1006,2006,350,650,2700,5.46,0,8.5,240,30,16,16,2,0,6,125,2,2,24.6436,485.56,476.667,125.459,28.392,0.5
1007,1007,2007,350,650,2700,5.46,0,8.5,240,30,16,16,2,0,6,125,2,2,23.4631,488.033,488.141,128.234,26.2199,0.5
1008,1008,2008,250,400,2700,2.4,0,8.5,240,30,12,12,1,0,6,125,2,2,24.5966,485.048,478.753,128.079,31.7703,0.5
1009,1009,2009,700,350,2700,5.88,0,8.5,240,30,16,12,0,4,6,100,2,2,25.563,481.736,467.26,104.41,27.809,0.5
1010,1010,2010,950,450,2700,10.26,0,8.5,240,30,20,16,0,4,6,75,2,2,26.3545,473.089,479.943,77.1007,29.7409,0.5
1011,1011,2011,950,450,2700,10.26,0,8.5,240,30,20,16,0,4,6,75,2,2,24.4391,481.511,482.526,78.1509,30.7217,0.5
1012,1012,2012,800,400,2700,7.68,0,8.5,240,30,20,20,0,2,6,75,2,2,27.5411,478.195,484.327,76.6997,31.3719,0.5
1013,1013,2013,800,400,2700,7.68,0,8.5,240,30,20,20,0,2,6,75,2,2,26.4559,475.343,483.3,77.6833,29.3608,0.5
1014,1014,2014,950,450,2700,10.26,0,8.5,240,30,20,16,0,4,6,75,2,2,26.6033,486.006,482.554,78.637,28.2939,0.5
1015,1015,2015,950,450,2700,10.26,0,8.5,240,30,20,16,0,4,6,75,2,2,25.8157,484.505,475.945,75.0792,33.9654,0.5
1016,1016,2016,700,350,2700,5.88,0,8.5,240,30,16,12,0,4,6,100,2,2,28.8363,480.321,478.155,102.257,31.1305,0.5
1017,1017,2017,250,400,2700,2.4,0,8.5,240,30,12,12,0,1,6,125,2,2,27.1103,479.56,479.512,127.687,28.0258,0.5
