column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,400,400,3000,3.84,0,7,240,30,16,16,0,1,6,125,2,2,17.8231,475.757,473.278,130.118,27.1844,0.5
4,4,1004,400,400,3000,3.84,0,7,240,30,16,16,0,1,6,125,2,2,21.9202,473.758,475.958,125.452,31.5631,0.5
5,5,1005,500,500,3000,6,0,7,240,30,25,20,0,0,8,150,2,2,21.2987,477.264,479.149,156.346,26.9251,0.5
6,6,1006,500,500,3000,6,0,7,240,30,20,16,3,3,6,75,2,2,21.2177,476.226,481.747,76.5887,28.1879,0.5
7,7,1007,500,500,3000,6,0,7,240,30,20,16,3,3,6,75,2,2,20.7186,477.29,473.53,75.5278,32.6714,0.5
8,8,1008,500,500,3000,6,0,7,240,30,25,20,0,0,8,150,2,2,19.9338,479.656,482.745,152.294,28.4723,0.5
9,9,1009,400,400,3000,3.84,0,7,240,30,16,16,0,1,6,125,2,2,22.3156,480.597,473.935,129.434,30.746,0.5
10,10,1010,450,450,3000,4.86,0,7,240,30,16,12,2,1,6,100,2,2,20.5403,484.9,475.546,102.231,30.5557,0.5
11,11,1011,450,450,3000,4.86,0,7,240,30,16,12,2,1,6,100,2,2,20.342,491.039,482.711,101.166,28.1777,0.5
12,12,1012,400,400,3000,3.84,0,7,240,30,16,16,0,1,6,125,2,2,22.3265,472.117,485.803,126.492,28.0321,0.5
1001,1001,2001,400,400,3000,3.84,0,7,240,30,16,16,0,2,6,75,2,2,21.8072,476.5,490.301,77.5994,28.3823,0.5
1004,1004,2004,400,400,3000,3.84,0,7,240,30,16,16,0,2,6,75,2,2,19.3836,481.766,481.891,77.4291,33.6728,0.5
