beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1013,1001,1002,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,2,12,2,12,1,6,125,2,2,18.6378,484.973,482.091,128.906,126.367,126.473,32.0367,0.5
1014,1002,1003,350,700,2850,5.88,0,5.88,0,7,240,30,16,2,16,2,12,2,12,1,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,2,12,2,12,1,6,125,2,2,27.8069,479.331,480.036,127.786,129.622,130.831,29.0085,0.5
1015,1003,1004,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,16,2,16,2,12,2,12,1,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,26.1505,482.745,478.511,129.237,126.631,129.992,31.4305,0.5
1016,1005,1006,400,750,6700,35.7249,11.1425,32.4113,9.84816,7,240,30,16,2,16,4,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,4,6,125,2,2,16,2,16,4,12,2,12,2,6,125,2,2,23.5514,468.669,477.99,126.88,130.865,127.147,30.4881,0.5
1017,1006,1007,400,750,2850,21.395,7.35,20.3501,6.87505,7,240,30,16,2,16,4,12,2,12,2,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,4,12,2,12,2,6,125,2,2,22.2143,470.7,488.057,127.015,130.982,127.811,27.6562,0.5
1018,1007,1008,400,750,6700,35.7249,11.1425,32.4113,9.84816,7,240,30,16,2,16,4,12,2,12,2,6,125,2,2,16,2,16,0,12,2,12,4,6,125,2,2,16,2,16,4,12,2,12,0,6,125,2,2,23.27,487.54,482.432,131.239,126.001,125.632,30.3549,0.5
1019,1009,1010,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,2,12,2,12,1,6,125,2,2,19.6722,473.945,480.411,126.489,130.077,128.684,29.8199,0.5
1020,1010,1011,350,700,2850,16.015,1.425,14.9701,0.950047,7,240,30,16,2,16,2,12,2,12,1,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,2,12,2,12,1,6,125,2,2,20.501,482.01,471.854,129.768,125.295,129.556,28.7698,0.5
1021,1011,1012,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,16,2,16,2,12,2,12,1,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,21.7794,477.257,476.737,129.372,128.746,126.425,31.2858,0.5
2013,2001,2002,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,16,2,16,1,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,20.8672,475.991,487.654,129.049,128.012,127.763,25.7049,0.5
2014,2002,2003,350,700,2850,5.88,0,5.88,0,7,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,18.2854,478.64,480.687,125.76,128.747,129.218,29.0421,0.5
2015,2003,2004,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,1,12,2,12,0,6,125,2,2,26.7705,486.991,478.251,125.035,129.749,127.767,29.5063,0.5
2016,2005,2006,400,750,6700,35.7249,11.1425,32.4113,9.84816,7,240,30,16,2,16,3,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,4,6,125,2,2,16,2,16,3,12,2,12,0,6,125,2,2,21.3313,480.851,468.863,129.66,130.438,128.441,36.4263,0.5
2017,2006,2007,400,750,2850,21.395,7.35,20.3501,6.87505,7,240,30,16,2,16,3,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,3,12,2,12,0,6,125,2,2,21.6701,486.686,476.826,125.519,128.144,126.218,31.5988,0.5
2018,2007,2008,400,750,6700,35.7249,11.1425,32.4113,9.84816,7,240,30,16,2,16,3,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,4,6,125,2,2,16,2,16,3,12,2,12,0,6,125,2,2,20.6796,482.555,476.836,126.517,125.46,129.969,30.9778,0.5
2019,2009,2010,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,16,2,16,1,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,20.2979,480.015,475.455,131.183,130.711,125.685,27.1146,0.5
2020,2010,2011,350,700,2850,16.015,1.425,14.9701,0.950047,7,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,0,6,125,2,2,16,2,16,2,12,2,12,0,6,125,2,2,21.035,480.073,478.089,131.038,125.38,127.942,29.5137,0.5
2021,2011,2012,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,16,2,16,2,12,2,12,0,6,125,2,2,16,2,16,0,12,2,12,3,6,125,2,2,16,2,16,1,12,2,12,0,6,125,2,2,23.8348,476.289,476.022,130.758,129.965,126.819,29.0303,0.5
3013,3001,3002,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,12,2,12,2,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,1,6,125,2,2,12,2,12,4,16,2,16,0,6,125,2,2,23.0638,467.682,472.708,128.645,125.758,125.659,35.0582,0.5
3014,3002,3003,350,700,2850,5.88,0,5.88,0,7,240,30,12,2,12,4,16,2,16,0,6,125,2,2,12,2,12,2,16,2,16,0,6,125,2,2,12,2,12,4,16,2,16,0,6,125,2,2,20.9927,479.005,473.832,127.851,130.641,130.347,29.6465,0.5
3015,3003,3004,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,12,2,12,4,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,1,6,125,2,2,12,2,12,2,16,2,16,0,6,125,2,2,17.3286,480.766,479.961,127.89,128.965,126.251,33.3499,0.5
3016,3005,3006,400,750,6700,35.7249,11.1425,32.4113,9.84816,7,240,30,16,2,12,3,16,2,12,1,6,125,2,2,16,2,12,1,16,2,12,3,6,125,2,2,16,2,12,4,16,2,12,1,6,125,2,2,23.5275,485.591,472.956,127.123,126.939,127.933,31.209,0.5
3017,3006,3007,400,750,2850,21.395,7.35,20.3501,6.87505,7,240,30,16,2,12,4,16,2,12,1,6,125,2,2,16,2,12,1,16,2,12,1,6,125,2,2,16,2,12,4,16,2,12,1,6,125,2,2,20.3578,482.218,487.329,131.046,130.407,128.83,33.7284,0.5
3018,3007,3008,400,750,6700,35.7249,11.1425,32.4113,9.84816,7,240,30,16,2,12,4,16,2,12,1,6,125,2,2,16,2,12,1,16,2,12,3,6,125,2,2,16,2,12,3,16,2,12,1,6,125,2,2,22.105,484.844,476.08,130.1,126.127,126.685,22.872,0.5
3019,3009,3010,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,12,2,12,3,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,1,6,125,2,2,12,2,12,4,16,2,16,0,6,125,2,2,17.8119,487,479.569,131.2,126.347,127.998,34.6397,0.5
3020,3010,3011,350,700,2850,16.015,1.425,14.9701,0.950047,7,240,30,12,2,12,4,16,2,16,0,6,125,2,2,12,2,12,1,16,2,16,0,6,125,2,2,12,2,12,4,16,2,16,0,6,125,2,2,22.5735,487.567,478.966,126.881,127.037,128.315,35.4084,0.5
3021,3011,3012,350,700,6700,27.1424,5.57127,25.4856,4.92408,7,240,30,12,2,12,4,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,1,6,125,2,2,12,2,12,3,16,2,16,0,6,125,2,2,21.0384,484.341,477.37,128.624,127.586,127.78,27.1031,0.5
4013,4001,4002,300,550,6700,18.2224,0,16.5656,0,7,240,30,12,2,12,1,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,0,6,125,2,2,12,2,12,3,16,2,16,0,6,125,2,2,21.6325,474.655,477.807,129.263,126.367,127.27,25.7992,0.5
4014,4002,4003,300,550,2850,3.96,0,3.96,0,7,240,30,12,2,12,3,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,0,6,125,2,2,12,2,12,3,16,2,16,0,6,125,2,2,21.188,478.11,476.171,127.398,130.748,126.6,28.6074,0.5
4015,4003,4004,300,550,6700,18.2224,0,16.5656,0,7,240,30,12,2,12,3,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,0,6,125,2,2,12,2,12,1,16,2,16,0,6,125,2,2,20.835,476.12,477.214,128.651,127.753,130.664,30.6554,0.5
4016,4005,4006,350,700,6700,34.4049,0,31.0913,0,7,240,30,16,2,16,0,20,2,20,0,6,125,2,2,16,2,16,0,20,2,20,0,6,125,2,2,16,2,16,2,20,2,20,0,6,125,2,2,21.9275,485.378,474.324,126.228,130.949,128.184,30.1821,0.5
4017,4006,4007,350,700,2850,20.075,5.925,19.0301,5.925,7,240,30,16,2,16,2,20,2,20,0,6,125,2,2,16,2,16,0,20,2,20,0,6,125,2,2,16,2,16,2,20,2,20,0,6,125,2,2,26.2449,483.926,482.376,126.962,126.583,129.383,29.5139,0.5
4018,4007,4008,350,700,6700,34.4049,0,31.0913,0,7,240,30,16,2,16,2,20,2,20,0,6,125,2,2,16,2,16,0,20,2,20,0,6,125,2,2,16,2,16,0,20,2,20,0,6,125,2,2,19.1775,478.141,481.782,125.843,127.928,128.338,34.3616,0.5
4019,4009,4010,300,550,6700,18.2224,0,16.5656,0,7,240,30,12,2,12,1,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,0,6,125,2,2,12,2,12,3,16,2,16,0,6,125,2,2,20.6201,480.837,477.646,129.017,130.01,126.788,30.5336,0.5
4020,4010,4011,300,550,2850,7.095,0,6.0501,0,7,240,30,12,2,12,3,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,0,6,125,2,2,12,2,12,3,16,2,16,0,6,125,2,2,18.2089,484.146,485.68,127.088,131.183,127.992,34.8806,0.5
4021,4011,4012,300,550,6700,18.2224,0,16.5656,0,7,240,30,12,2,12,3,16,2,16,0,6,125,2,2,12,2,12,0,16,2,16,0,6,125,2,2,12,2,12,1,16,2,16,0,6,125,2,2,23.0755,484.663,478.616,127.655,127.811,130.145,30.5818,0.5
4034,4013,4014,200,350,2850,16.24,5.925,16.24,5.925,7,240,30,16,2,16,1,16,2,16,0,6,125,2,2,16,2,16,0,16,2,16,0,6,125,2,2,16,2,16,1,16,2,16,0,6,125,2,2,22.5446,476.075,481.356,127.379,127.938,130.475,27.4295,0.5
4039,4015,4016,200,350,2850,16.24,5.925,16.24,5.925,7,240,30,16,2,12,1,12,2,12,1,6,125,2,2,16,2,12,1,12,2,12,0,6,125,2,2,16,2,12,1,12,2,12,1,6,125,2,2,20.0031,482.96,480.279,125.33,130.879,130.88,37.0056,0.5
4044,4017,4018,200,350,2850,16.24,5.925,16.24,5.925,7,240,30,16,2,12,1,12,2,12,1,6,125,2,2,16,2,12,1,12,2,12,0,6,125,2,2,16,2,12,1,12,2,12,1,6,125,2,2,21.198,484.116,477.828,130.599,127.701,126.349,40.368,0.5
4049,4019,4020,200,350,2850,16.24,5.925,16.24,5.925,7,240,30,12,2,12,0,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,0,6,125,2,2,12,2,12,0,12,2,12,0,6,125,2,2,22.4615,471.836,487.129,129.547,127.753,127.158,29.5989,0.5
1022,1001,1005,250,450,3950,14.756,1.975,13.0708,1.31673,7,240,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,22.5691,474.077,484.963,152.43,157.149,150.892,32.2208,0.5
1023,1002,1006,250,500,3950,15.056,1.975,13.3708,1.31673,7,240,30,25,2,20,1,20,2,20,1,8,150,2,2,25,2,20,1,20,2,20,0,8,150,2,2,25,2,20,1,20,2,20,1,8,150,2,2,19.6819,479.216,484.82,156.74,153.727,157.412,31.0664,0.5
1024,1003,1007,250,500,3950,15.056,1.975,13.3708,1.31673,7,240,30,25,2,20,1,20,2,20,1,8,150,2,2,25,2,20,1,20,2,20,0,8,150,2,2,25,2,20,1,20,2,20,1,8,150,2,2,24.3677,476.322,488.171,155.067,150.947,154.733,27.4301,0.5
1025,1004,1008,250,450,3950,14.756,1.975,13.0708,1.31673,7,240,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,1,8,150,2,2,23.3706,485.688,466.703,157.438,157.061,155.287,30.6056,0.5
