column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,250,400,2750,2.4,0,7,240,30,16,16,0,2,6,125,2,2,14.4392,469.462,463.372,155.709,24.6331,1
4,4,1004,250,400,2750,2.4,0,7,240,30,16,16,0,2,6,125,2,2,21.8408,464.548,469.96,127.712,33.2076,1
5,5,1005,550,400,2750,5.28,0,7,240,30,16,16,6,0,6,75,2,2,20.6197,473.188,477.876,94.0374,24.1654,1
6,6,1006,600,400,2750,5.76,0,7,240,30,16,16,8,0,6,75,2,2,20.4631,470.619,484.38,84.5321,26.4852,1
7,7,1007,600,400,2750,5.76,0,7,240,30,16,16,8,0,6,75,2,2,19.5118,473.253,463.988,78.1667,35.5806,1
8,8,1008,550,400,2750,5.28,0,7,240,30,16,16,6,0,6,75,2,2,18.0616,479.14,486.891,81.8831,27.0225,1
9,9,1009,300,400,2750,2.88,0,7,240,30,16,12,0,1,6,125,2,2,22.6357,481.495,464.98,151.601,31.5106,1
10,10,1010,300,450,2750,3.24,0,7,240,30,12,12,0,4,6,100,2,2,19.1775,492.344,468.942,113.389,31.1217,1
11,11,1011,300,450,2750,3.24,0,7,240,30,12,12,0,4,6,100,2,2,18.8089,508.075,486.805,106.998,26.4662,1
12,12,1012,300,400,2750,2.88,0,7,240,30,16,12,0,1,6,125,2,2,22.6579,460.535,494.639,133.954,26.1933,1
1001,1001,2001,250,400,2750,2.4,0,7,240,30,16,16,0,3,6,75,2,2,21.6161,471.297,506.169,90.5964,26.8517,1
1004,1004,2004,250,400,2750,2.4,0,7,240,30,16,16,0,3,6,75,2,2,17.0784,484.428,484.741,89.5748,37.7952,1
1005,1005,2005,550,400,2750,5.28,0,7,240,30,16,16,0,2,6,75,2,2,21.4479,468.284,479.33,76.4383,19.79,1
1006,1006,2006,600,400,2750,5.76,0,7,240,30,16,16,0,2,6,150,2,2,17.7983,493.717,464.018,186.563,22.9897,1
1007,1007,2007,600,400,2750,5.76,0,7,240,30,16,16,0,2,6,150,2,2,24.9503,470.719,481.783,156.308,27.6428,1
1008,1008,2008,550,400,2750,5.28,0,7,240,30,16,16,0,2,6,75,2,2,26.2993,487.849,469.192,80.4127,25.7121,1
1009,1009,2009,300,400,2750,2.88,0,7,240,30,16,12,0,4,6,75,2,2,21.2409,484.745,480.433,75.3128,30.9645,1
1010,1010,2010,300,450,2750,3.24,0,7,240,30,12,12,0,5,6,75,2,2,26.1324,490.158,483.33,86.3907,30.6004,1
1011,1011,2011,300,450,2750,3.24,0,7,240,30,12,12,0,5,6,75,2,2,16.0759,458.159,491.745,94.146,29.9303,1
1012,1012,2012,300,400,2750,2.88,0,7,240,30,16,12,0,4,6,75,2,2,21.3584,471.199,474.544,95.9191,27.0247,1
2001,2001,3001,250,350,2750,2.1,0,7,240,30,16,16,0,1,6,125,2,2,15.7438,486.497,508.226,142.374,30.1727,1
2004,2004,3004,250,350,2750,2.1,0,7,240,30,16,16,0,1,6,125,2,2,20.5443,464.002,511.883,128.853,35.1589,1
2005,2005,3005,500,350,2750,4.2,0,7,240,30,16,16,0,1,6,125,2,2,16.42,458.051,491.402,142.786,35.8245,1
2006,2006,3006,500,350,2750,4.2,0,7,240,30,16,16,0,1,6,150,2,2,16.9596,475.627,486.131,163.071,30.4986,1
2007,2007,3007,500,350,2750,4.2,0,7,240,30,16,16,0,1,6,150,2,2,22.3718,482.732,487.546,163.923,35.6622,1
2008,2008,3008,500,350,2750,4.2,0,7,240,30,16,16,0,1,6,125,2,2,18.3276,460.906,494.021,134.111,20.841,1
2009,2009,3009,250,350,2750,2.1,0,7,240,30,16,12,0,3,6,100,2,2,16.6137,462.231,500.335,128.611,24.468,1
2010,2010,3010,250,350,2750,2.1,0,7,240,30,12,12,0,1,6,125,2,2,18.2577,459.896,492.72,139.903,34.2935,1
2011,2011,3011,250,350,2750,2.1,0,7,240,30,12,12,0,1,6,125,2,2,19.7205,476.82,484.351,125.134,28.2941,1
2012,2012,3012,250,350,2750,2.1,0,7,240,30,16,12,0,3,6,100,2,2,20.9607,485.255,462.909,114.858,27.2889,1
3001,3001,4001,250,350,2750,2.1,0,7,240,30,16,16,0,1,6,100,2,2,18.0245,469.923,483.787,121.006,31.1089,1
3004,3004,4004,250,350,2750,2.1,0,7,240,30,16,16,0,1,6,100,2,2,22.8906,494.081,475.501,124.458,28.1095,1
3005,3005,4005,500,350,2750,4.2,0,7,240,30,16,16,0,1,6,100,2,2,21.1222,477.961,468.441,122.602,39.2037,1
3006,3006,4006,500,350,2750,4.2,0,7,240,30,16,16,0,1,6,150,2,2,21.3583,483.668,495.157,181.597,28.3252,1
3007,3007,4007,500,350,2750,4.2,0,7,240,30,16,16,0,1,6,150,2,2,20.1123,473.42,491.342,158.914,36.4897,1
3008,3008,4008,500,350,2750,4.2,0,7,240,30,16,16,0,1,6,100,2,2,25.0942,483.529,480.803,110.503,31.5881,1
3009,3009,4009,250,350,2750,2.1,0,7,240,30,16,12,0,2,6,100,2,2,22.1801,500.607,478.9,113.784,39.3248,1
3010,3010,4010,250,350,2750,2.1,0,7,240,30,12,12,0,1,6,125,2,2,17.4931,478.434,479.678,130.136,29.7611,1
3011,3011,4011,250,350,2750,2.1,0,7,240,30,12,12,0,1,6,125,2,2,23.6681,470.299,472.368,141.027,42.4334,1
3012,3012,4012,250,350,2750,2.1,0,7,240,30,16,12,0,2,6,100,2,2,30.5707,477.747,477.051,103.045,31.1837,1
4030,2,4013,300,550,1375,3.96,0,7,240,30,16,12,0,7,6,50,2,2,21.3024,478.33,478.091,51.3088,20.4543,1
4031,4013,1002,300,550,1375,3.96,0,7,240,30,16,12,0,6,6,50,2,2,27.2107,480.229,454.67,62.5428,34.0957,1
4032,3,4014,300,550,1375,3.96,0,7,240,30,16,12,0,7,6,50,2,2,19.6328,480.775,495.139,52.5342,37.2825,1
4033,4014,1003,300,550,1375,3.96,0,7,240,30,16,12,0,6,6,50,2,2,22.0351,459.761,457.808,57.093,23.1785,1
4035,1002,4015,300,550,1375,3.96,0,7,240,30,16,12,0,3,6,50,2,2,20.5383,468.424,476.125,59.3737,42.9322,1
4036,4015,2002,300,550,1375,3.96,0,7,240,30,16,12,0,4,6,50,2,2,20.6347,478.501,464.588,64.0845,30.9734,1
4037,1003,4016,300,550,1375,3.96,0,7,240,30,16,12,0,3,6,50,2,2,24.8024,486.615,469.878,54.5948,34.1342,1
4038,4016,2003,300,550,1375,3.96,0,7,240,30,16,12,0,4,6,50,2,2,21.6865,489.257,499.282,52.7168,25.7761,1
4040,2002,4017,250,500,1375,3,0,7,240,30,16,12,0,2,6,75,2,2,29.8227,489.237,476.074,94.697,41.0238,1
4041,4017,3002,250,500,1375,3,0,7,240,30,16,12,0,3,6,75,2,2,21.7807,480.084,487.374,81.8307,32.2872,1
4042,2003,4018,250,500,1375,3,0,7,240,30,16,12,0,2,6,75,2,2,16.1286,501.017,466.458,81.2472,30.6599,1
4043,4018,3003,250,500,1375,3,0,7,240,30,16,12,0,3,6,75,2,2,19.8957,474.811,472.022,78.3779,42.7175,1
4045,3002,4019,250,500,1375,3,0,7,240,30,16,12,0,2,6,75,2,2,26.2282,479.442,494.386,85.0053,30.8722,1
4046,4019,4002,250,500,1375,3,0,7,240,30,16,12,0,2,6,75,2,2,20.3156,488.1,495.863,80.2082,30.4806,1
4047,3003,4020,250,500,1375,3,0,7,240,30,16,12,0,2,6,75,2,2,14.4992,493.021,473.323,83.0744,21.3622,1
4048,4020,4003,250,500,1375,3,0,7,240,30,16,12,0,2,6,75,2,2,18.5809,477.414,502.595,82.507,30.7075,1
