node_id,x-coord [m],y-coord [m],z-coord [m],bottom_column,top_column,left_beam_x,right_beam_x,left_beam_y,right_beam_y,fcm [MPa],model_type_q
2015,6.6,17.1,5.4,1015,2015,2031,2032,2046,2050,elastic,elastic
2016,10.3,17.1,5.4,1016,2016,2032,,2047,2051,elastic,elastic
2017,0,22.8,5.4,1017,2017,,2033,2048,,elastic,elastic
2018,2.9,22.8,5.4,1018,2018,2033,2034,2049,,elastic,elastic
2019,6.6,22.8,5.4,1019,2019,2034,2035,2050,,elastic,elastic
2020,10.3,22.8,5.4,1020,2020,2035,,2051,,elastic,elastic
3001,0,0,8.1,4063,4067,,3021,,3036,elastic,elastic
3002,2.9,0,8.1,4065,4069,3021,3022,,3037,elastic,elastic
3003,6.6,0,8.1,2003,3003,3022,3023,,3038,elastic,elastic
3004,10.3,0,8.1,2004,3004,3023,,,3039,elastic,elastic
3005,0,5.7,8.1,2005,3005,,3024,3036,3040,elastic,elastic
3006,2.9,5.7,8.1,2006,3006,3024,3025,3037,3041,elastic,elastic
3007,6.6,5.7,8.1,2007,3007,3025,3026,3038,3042,elastic,elastic
3008,10.3,5.7,8.1,2008,3008,3026,,3039,3043,elastic,elastic
3009,0,11.4,8.1,2009,3009,,3027,3040,3044,elastic,elastic
3010,2.9,11.4,8.1,2010,3010,3027,3028,3041,3045,elastic,elastic
3011,6.6,11.4,8.1,2011,3011,3028,3029,3042,3046,elastic,elastic
3012,10.3,11.4,8.1,2012,3012,3029,,3043,3047,elastic,elastic
3013,0,17.1,8.1,2013,3013,,3030,3044,3048,elastic,elastic
3014,2.9,17.1,8.1,2014,3014,3030,3031,3045,3049,elastic,elastic
3015,6.6,17.1,8.1,2015,3015,3031,3032,3046,3050,elastic,elastic
3016,10.3,17.1,8.1,2016,3016,3032,,3047,3051,elastic,elastic
3017,0,22.8,8.1,2017,3017,,3033,3048,,elastic,elastic
3018,2.9,22.8,8.1,2018,3018,3033,3034,3049,,elastic,elastic
3019,6.6,22.8,8.1,2019,3019,3034,3035,3050,,elastic,elastic
3020,10.3,22.8,8.1,2020,3020,3035,,3051,,elastic,elastic
4001,0,0,10.8,4068,,,4021,,4036,elastic,elastic
4002,2.9,0,10.8,4070,,4021,4022,,4037,elastic,elastic
4003,6.6,0,10.8,3003,,4022,4023,,4038,elastic,elastic
4004,10.3,0,10.8,3004,,4023,,,4039,elastic,elastic
4005,0,5.7,10.8,3005,,,4024,4036,4040,elastic,elastic
4006,2.9,5.7,10.8,3006,,4024,4025,4037,4041,elastic,elastic
4007,6.6,5.7,10.8,3007,,4025,4026,4038,4042,elastic,elastic
4008,10.3,5.7,10.8,3008,,4026,,4039,4043,elastic,elastic
4009,0,11.4,10.8,3009,,,4027,4040,4044,elastic,elastic
4010,2.9,11.4,10.8,3010,,4027,4028,4041,4045,elastic,elastic
4011,6.6,11.4,10.8,3011,,4028,4029,4042,4046,elastic,elastic
4012,10.3,11.4,10.8,3012,,4029,,4043,4047,elastic,elastic
4013,0,17.1,10.8,3013,,,4030,4044,4048,elastic,elastic
4014,2.9,17.1,10.8,3014,,4030,4031,4045,4049,elastic,elastic
4015,6.6,17.1,10.8,3015,,4031,4032,4046,4050,elastic,elastic
4016,10.3,17.1,10.8,3016,,4032,,4047,4051,elastic,elastic
4017,0,22.8,10.8,3017,,,4033,4048,,elastic,elastic
4018,2.9,22.8,10.8,3018,,4033,4034,4049,,elastic,elastic
4019,6.6,22.8,10.8,3019,,4034,4035,4050,,elastic,elastic
4020,10.3,22.8,10.8,3020,,4035,,4051,,elastic,elastic
4021,0,0,1.35,4052,4053,,4056,,,elastic,elastic
4022,2.9,0,1.35,4054,4055,4056,,,,elastic,elastic
4023,0,0,4.05,4057,4058,,4061,,,elastic,elastic
4024,2.9,0,4.05,4059,4060,4061,,,,elastic,elastic
4025,0,0,6.75,4062,4063,,4066,,,elastic,elastic
4026,2.9,0,6.75,4064,4065,4066,,,,elastic,elastic
4027,0,0,9.45,4067,4068,,4071,,,elastic,elastic
4028,2.9,0,9.45,4069,4070,4071,,,,elastic,elastic
