beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1025,1001,1002,350,650,7250,21.122,3.55,21.122,3.55,7,140,30,25,2,20,1,20,2,20,0,8,150,2,2,25,2,20,1,20,2,20,1,8,150,2,2,25,2,20,3,20,2,20,0,8,150,2,2,21.6577,299.126,272.82,223.067,211.753,213.513,19.1192,1
1026,1002,1003,350,650,7250,21.122,3.55,21.122,3.55,7,140,30,25,2,20,3,20,2,20,0,8,150,2,2,25,2,20,1,20,2,20,1,8,150,2,2,25,2,20,1,20,2,20,0,8,150,2,2,16.6414,262.681,322.802,166.892,216.708,194.141,28.927,1
1027,1003,1004,350,650,3150,5.46,0,5.46,0,7,140,30,25,2,20,1,20,2,20,0,8,150,2,2,25,2,20,1,20,2,20,0,8,150,2,2,25,2,20,1,20,2,20,0,8,150,2,2,31.8532,299.633,276.046,208.842,176.442,161.897,27.0437,1
1028,1004,1005,350,650,7250,21.122,3.55,21.122,3.55,7,140,30,25,2,20,1,20,2,20,0,8,150,2,2,25,2,20,1,20,2,20,1,8,150,2,2,25,2,20,3,20,2,20,0,8,150,2,2,22.4789,285.418,292.419,224.621,211.358,210.114,34.3275,1
1029,1005,1006,350,650,7250,21.122,3.55,21.122,3.55,7,140,30,25,2,20,3,20,2,20,0,8,150,2,2,25,2,20,1,20,2,20,1,8,150,2,2,25,2,20,1,20,2,20,0,8,150,2,2,18.6166,292.78,285.967,169.054,161.627,155.073,17.7622,1
1030,1007,1008,400,700,7250,24.044,7.1,24.044,7.1,7,140,30,25,2,25,1,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,3,8,150,2,2,25,2,25,3,16,2,16,0,8,150,2,2,17.3429,295.886,299.422,214.205,191.218,184.283,23.9241,1
1031,1008,1009,400,700,7250,24.044,7.1,24.044,7.1,7,140,30,25,2,25,3,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,3,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,31.5724,270.006,265.593,163.043,153.798,173.687,25.3036,1
1032,1009,1010,400,700,3150,16.66,5.325,16.66,5.325,7,140,30,25,2,25,1,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,0,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,19.7259,307.4,281.516,219.151,204.001,224.785,26.1878,1
1033,1010,1011,400,700,7250,24.044,7.1,24.044,7.1,7,140,30,25,2,25,1,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,3,8,150,2,2,25,2,25,3,16,2,16,0,8,150,2,2,21.6061,301.621,286.91,172.816,177.151,223.331,14.5504,1
1034,1011,1012,400,700,7250,24.044,7.1,24.044,7.1,7,140,30,25,2,25,3,16,2,16,0,8,150,2,2,25,2,25,0,16,2,16,3,8,150,2,2,25,2,25,1,16,2,16,0,8,150,2,2,22.7663,283.462,271.127,170.851,158.091,212.331,31.1734,1
