column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
3,3,1003,300,400,3500,2.88,0,8.5,140,30,12,12,0,5,6,50,2,2,14.3563,282.466,311.438,68.2774,23.9871,1
4,4,1004,250,300,3500,1.8,0,8.5,140,30,12,12,0,1,6,125,2,2,26.7074,290.519,293.339,134.884,28.7156,1
5,5,1005,300,250,3500,1.8,0,8.5,140,30,12,12,1,0,6,125,2,2,24.4993,300.656,289.571,181.977,34.3705,1
6,6,1006,450,350,3500,3.78,0,8.5,140,30,16,16,4,0,6,50,2,2,24.2208,302.263,314.603,50.0481,28.7293,1
7,7,1007,500,350,3500,4.2,0,8.5,140,30,16,16,6,0,6,50,2,2,22.5515,276.416,290.071,56.0796,31.1654,1
8,8,1008,400,300,3500,2.88,0,8.5,140,30,12,12,5,0,6,75,2,2,20.0847,296.992,289.147,80.1402,23.1767,1
9,9,1009,300,250,3500,1.8,0,8.5,140,30,12,12,1,0,6,125,2,2,28.1787,300.562,264.56,146.336,38.4118,1
10,10,1010,400,300,3500,2.88,0,8.5,140,30,16,12,5,0,6,50,2,2,21.9744,264.327,289.683,53.6997,20.7515,1
11,11,1011,500,350,3500,4.2,0,8.5,140,30,16,16,6,0,6,50,2,2,21.3439,270.664,297.616,57.0293,29.346,1
12,12,1012,400,300,3500,2.88,0,8.5,140,30,12,12,5,0,6,75,2,2,28.2201,285.656,283.201,90.017,25.4358,1
13,13,1013,300,250,3500,1.8,0,8.5,140,30,12,12,1,0,6,125,2,2,26.2964,277.134,294.786,154.587,20.6099,1
14,14,1014,400,300,3500,2.88,0,8.5,140,30,16,12,5,0,6,50,2,2,18.4672,305.474,290.333,56.7462,41.2376,1
15,15,1015,500,350,3500,4.2,0,8.5,140,30,16,16,6,0,6,50,2,2,25.99,296.503,276.521,51.6995,23.3109,1
16,16,1016,400,300,3500,2.88,0,8.5,140,30,12,12,5,0,6,75,2,2,19.647,296.21,289.699,95.271,29.314,1
17,17,1017,250,250,3500,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,32.6094,298.831,287.134,164.587,32.6927,1
18,18,1018,300,350,3500,2.52,0,8.5,140,30,12,12,0,4,6,50,2,2,35.2896,281.763,282.033,66.3987,24.9532,1
19,19,1019,350,400,3500,3.36,0,8.5,140,30,16,12,0,5,6,50,2,2,25.6146,277.491,294.107,50.717,29.5445,1
20,20,1020,300,300,3500,2.16,0,8.5,140,30,12,12,0,1,6,100,2,2,34.9541,292.677,266.587,105.293,30.696,1
1003,1003,2003,300,400,2900,2.88,0,8.5,140,30,12,12,2,0,6,100,2,2,16.8653,284.906,283.365,133.413,28.7767,1
1004,1004,2004,250,300,2900,1.8,0,8.5,140,30,12,12,0,1,6,100,2,2,25.8276,310.87,285.621,105.129,27.0095,1
1005,1005,2005,300,250,2900,1.8,0,8.5,140,30,12,12,1,0,6,100,2,2,16.3454,293.305,317.351,103.33,24.6432,1
1006,1006,2006,450,350,2900,3.78,0,8.5,140,30,16,16,0,1,6,75,2,2,24.3651,283.891,295.575,91.9383,44.5434,1
1007,1007,2007,500,350,2900,4.2,0,8.5,140,30,16,16,0,1,6,100,2,2,17.4097,303.655,292.656,118.237,30.2147,1
1008,1008,2008,400,300,2900,2.88,0,8.5,140,30,12,12,0,2,6,75,2,2,18.2748,283.664,273.8,100.25,35.1518,1
1009,1009,2009,300,250,2900,1.8,0,8.5,140,30,12,12,1,0,6,100,2,2,27.6874,275.027,285.656,102.016,30.7782,1
1010,1010,2010,400,300,2900,2.88,0,8.5,140,30,16,12,0,0,6,75,2,2,20.5299,299.421,283.307,83.4492,25.3232,1
1011,1011,2011,500,350,2900,4.2,0,8.5,140,30,16,16,0,1,6,100,2,2,17.7186,286.998,311.334,114.259,29.5219,1
1012,1012,2012,400,300,2900,2.88,0,8.5,140,30,12,12,2,0,6,75,2,2,20.4125,278.861,286.298,87.1976,39.6267,1
1013,1013,2013,300,250,2900,1.8,0,8.5,140,30,12,12,1,0,6,100,2,2,22.9143,295.33,303.654,100.397,42.4257,1
1014,1014,2014,400,300,2900,2.88,0,8.5,140,30,16,12,0,0,6,75,2,2,25.1095,319.307,293.746,95.6581,47.9253,1
1015,1015,2015,500,350,2900,4.2,0,8.5,140,30,16,16,0,1,6,100,2,2,20.0229,278.285,305.372,100.65,23.6977,1
1016,1016,2016,400,300,2900,2.88,0,8.5,140,30,12,12,2,0,6,75,2,2,28.656,299.862,251.469,86.2711,26.6214,1
1017,1017,2017,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,25.4003,298.465,309.47,181.864,21.0546,1
1018,1018,2018,300,350,2900,2.52,0,8.5,140,30,12,12,0,2,6,75,2,2,25.8274,271.57,312.885,80.9323,59.1934,1
1019,1019,2019,350,400,2900,3.36,0,8.5,140,30,16,12,1,0,6,100,2,2,23.6005,302.614,273.742,131.918,33.1671,1
1020,1020,2020,300,300,2900,2.16,0,8.5,140,30,12,12,0,1,6,100,2,2,32.892,286.62,267.076,122.827,35.2597,1
2003,2003,3003,250,350,2900,2.1,0,8.5,140,30,12,12,1,0,6,100,2,2,27.3323,271.954,281.236,146.247,28.4699,1
2004,2004,3004,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,19.1438,289.317,291.129,152.543,24.3546,1
2005,2005,3005,250,250,2900,1.5,0,8.5,140,30,12,12,0,0,6,125,2,2,30.1284,280.406,288.873,137.666,27.5288,1
2006,2006,3006,350,250,2900,2.1,0,8.5,140,30,16,16,0,0,6,100,2,2,44.2271,274.89,285.657,149.783,25.3818,1
2007,2007,3007,400,250,2900,2.4,0,8.5,140,30,16,16,0,0,6,100,2,2,25.726,268.392,308.226,136.197,30.7408,1
