beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1029,1001,1002,250,500,3150,3,0,3,0,11.5,240,30,25,2,25,0,12,2,12,2,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,2,8,150,2,2,35.477,457.561,461.776,192.998,162.019,193.402,26.9323,1
1030,1002,1003,250,500,5350,23.6755,5.1028,20.8608,4.05253,11.5,240,30,25,2,25,0,12,2,12,2,8,150,2,2,25,2,25,0,12,2,12,1,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,27.8473,487.74,489.966,173.812,179.854,193.653,33.1829,1
1031,1003,1004,250,500,5350,23.6755,5.1028,20.8608,4.05253,11.5,240,30,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,2,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,26.7411,493.218,466.177,160.61,188.1,166.055,40.4671,1
1032,1005,1006,300,500,3150,18.825,7.875,17.6701,7.35005,11.5,240,30,25,2,25,0,12,2,12,1,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,25.018,464.769,495.815,159.066,163.132,151.88,36.7277,1
1033,1006,1007,300,500,5350,30.951,10.2056,25.3215,8.10506,11.5,240,30,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,2,8,150,2,2,25,2,25,1,12,2,12,0,8,150,2,2,28.3369,501.994,484.141,186.174,158.404,185.994,27.4231,1
1034,1007,1008,300,500,5350,30.951,10.2056,25.3215,8.10506,11.5,240,30,25,2,25,1,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,1,8,150,2,2,20.103,481.92,474.092,191.914,175.799,162.63,36.3703,1
1035,1009,1010,300,500,3150,10.53,3.15,8.22023,2.1001,11.5,240,30,25,2,25,0,12,2,12,2,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,1,8,150,2,2,34.1346,487.809,493.429,177.76,186.041,152.332,21.7686,1
1036,1010,1011,300,500,5350,30.951,10.2056,25.3215,8.10506,11.5,240,30,25,2,25,0,12,2,12,1,8,150,2,2,25,2,25,0,12,2,12,2,8,150,2,2,25,2,25,1,12,2,12,0,8,150,2,2,28.6919,470.981,469.158,180.888,165.837,161.004,23.023,1
1037,1011,1012,300,500,5350,30.951,10.2056,25.3215,8.10506,11.5,240,30,25,2,25,1,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,3,8,150,2,2,25,2,25,0,12,2,12,1,8,150,2,2,26.7542,499.149,470.645,189.766,187.704,156.852,25.1011,1
1038,1013,1014,300,500,3150,10.53,3.15,8.22023,2.1001,11.5,240,30,25,2,25,0,12,2,12,2,8,150,2,2,25,2,25,0,12,2,12,0,8,150,2,2,25,2,25,0,12,2,12,1,8,150,2,2,24.5941,484.429,474.615,161.581,194.113,190.947,35.1961,1
