column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
3,3,1003,350,500,2750,4.2,0,11.5,240,30,12,12,0,6,6,50,2,2,21.6588,476.074,474.554,59.7776,39.1701,1
4,4,1004,250,300,2750,1.8,0,11.5,240,30,12,12,1,0,6,125,2,2,32.7611,487.374,495.536,130.758,38.7864,1
5,5,1005,300,250,2750,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,30.9296,466.458,485.497,140.285,32.6437,1
6,6,1006,550,300,2750,3.96,0,11.5,240,30,16,12,8,0,6,50,2,2,30.6947,472.022,509.607,50.8531,27.0602,1
7,7,1007,700,400,2750,6.72,0,11.5,240,30,16,16,9,0,6,50,2,3,29.2677,494.386,478.893,63.0577,22.4919,1
8,8,1008,500,300,2750,3.6,0,11.5,240,30,12,12,5,0,6,75,2,2,27.0924,495.863,465.481,77.2549,24.8244,1
9,9,1009,300,250,2750,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,33.9536,473.323,466.198,133.223,38.4889,1
10,10,1010,550,300,2750,3.96,0,11.5,240,30,16,12,8,0,6,50,2,2,28.7662,502.595,488.028,60.6302,33.4702,1
11,11,1011,700,400,2750,6.72,0,11.5,240,30,16,16,9,0,6,50,2,3,28.2133,485.244,482.39,61.4144,23.3309,1
12,12,1012,500,300,2750,3.6,0,11.5,240,30,12,12,5,0,6,75,2,2,33.9868,480.09,470.695,79.8833,43.9701,1
13,13,1013,300,250,2750,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,32.4242,476.286,481.437,130.823,30.1492,1
14,14,1014,550,300,2750,3.96,0,11.5,240,30,16,12,8,0,6,50,2,2,25.6176,474.99,480.898,50.3776,24.8234,1
15,15,1015,700,400,2750,6.72,0,11.5,240,30,16,16,9,0,6,50,2,3,32.1718,500.398,493.018,51.1983,29.6947,1
16,16,1016,500,300,2750,3.6,0,11.5,240,30,12,12,5,0,6,75,2,2,26.6974,486.102,460.998,94.8529,28.5057,1
17,17,1017,300,250,2750,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,37.4254,481.028,465.692,131.717,25.6,1
18,18,1018,550,300,2750,3.96,0,11.5,240,30,16,12,8,0,6,50,2,2,39.449,459.895,478.271,56.0537,32.1087,1
19,19,1019,700,400,2750,6.72,0,11.5,240,30,16,16,9,0,6,50,2,3,31.8613,471.883,467.179,61.5505,30.3953,1
20,20,1020,500,300,2750,3.6,0,11.5,240,30,12,12,5,0,6,75,2,2,39.1986,499.364,508.175,97.1193,26.6054,1
21,21,1021,300,250,2750,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,24.1139,481.719,469.933,157.719,35.5703,1
22,22,1022,550,300,2750,3.96,0,11.5,240,30,16,12,8,0,6,50,2,2,32.0376,475.639,483.668,63.8417,30.5903,1
23,23,1023,700,400,2750,6.72,0,11.5,240,30,16,16,9,0,6,50,2,3,23.6157,452.641,478.303,62.4799,27.616,1
24,24,1024,500,300,2750,3.6,0,11.5,240,30,12,12,4,0,6,75,2,2,30.8165,472.105,489.426,82.8492,24.5448,1
25,25,1025,250,250,2750,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,24.63,472.13,460.95,148.894,29.9918,1
26,26,1026,300,400,2750,2.88,0,11.5,240,30,12,12,0,4,6,50,2,2,25.4394,468.717,474.566,60.6094,24.4659,1
27,27,1027,350,500,2750,4.2,0,11.5,240,30,16,12,0,6,6,50,2,2,33.5577,475.237,479.091,56.192,39.5031,1
28,28,1028,250,300,2750,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,27.4914,470.117,465.727,147.626,29.9237,1
1003,1003,2003,350,500,2750,4.2,0,11.5,240,30,12,12,4,0,6,100,2,2,24.9206,461.977,484.359,129.126,39.36,1
1004,1004,2004,250,300,2750,1.8,0,11.5,240,30,12,12,0,1,6,100,2,2,27.3865,464.729,481.032,109.799,27.3192,1
1005,1005,2005,300,250,2750,1.8,0,11.5,240,30,12,12,1,0,6,125,2,2,29.5807,479.902,491.434,159.52,29.4072,1
1006,1006,2006,550,300,2750,3.96,0,11.5,240,30,16,12,0,2,6,75,2,2,31.4411,462.584,478.261,97.215,30.3232,1
1007,1007,2007,700,400,2750,6.72,0,11.5,240,30,16,16,0,3,6,100,2,2,27.0368,498.533,473.578,117.608,38.692,1
1008,1008,2008,500,300,2750,3.6,0,11.5,240,30,12,12,0,3,6,75,2,2,34.3359,470.26,474.284,95.5886,23.8793,1
1009,1009,2009,300,250,2750,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,31.6833,478.923,471.433,152.888,28.4975,1
1010,1010,2010,550,300,2750,3.96,0,11.5,240,30,16,12,0,2,6,75,2,2,32.0375,477.42,498.322,91.1717,22.7814,1
1011,1011,2011,700,400,2750,6.72,0,11.5,240,30,16,16,0,3,6,100,2,2,30.1684,473.451,490.15,103.394,39.4403,1
1012,1012,2012,500,300,2750,3.6,0,11.5,240,30,12,12,0,3,6,75,2,2,37.6413,474.537,475.188,91.7913,35.9332,1
1013,1013,2013,300,250,2750,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,33.2702,470.485,478.489,131.711,28.5261,1
1014,1014,2014,550,300,2750,3.96,0,11.5,240,30,16,12,0,2,6,75,2,2,26.2396,473.066,464.938,92.0326,32.7381,1
1015,1015,2015,700,400,2750,6.72,0,11.5,240,30,16,16,0,3,6,100,2,2,35.5022,465.935,482.719,101.793,30.6556,1
1016,1016,2016,500,300,2750,3.6,0,11.5,240,30,12,12,0,3,6,75,2,2,45.8561,485.961,487.37,94.7106,31.7531,1
