beam_id,node_i,node_j,b [mm],h [mm],length [mm],wg [kN/m],wq [kN/m],wg_alpha [kN/m],wq_alpha [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_t1_i [mm],nbl_t1_i,dbl_t2_i [mm],nbl_t2_i,dbl_b1_i [mm],nbl_b1_i,dbl_b2_i [mm],nbl_b2_i,dbh_i [mm],sbh_i [mm],nbh_b_i,nbh_h_i,dbl_t1_mid [mm],nbl_t1_mid,dbl_t2_mid [mm],nbl_t2_mid,dbl_b1_mid [mm],nbl_b1_mid,dbl_b2_mid [mm],nbl_b2_mid,dbh_mid [mm],sbh_mid [mm],nbh_b_mid,nbh_h_mid,dbl_t1_j [mm],nbl_t1_j,dbl_t2_j [mm],nbl_t2_j,dbl_b1_j [mm],nbl_b1_j,dbl_b2_j [mm],nbl_b2_j,dbh_j [mm],sbh_j [mm],nbh_b_j,nbh_h_j,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_i_q [mm],sbh_mid_q [mm],sbh_j_q [mm],cover_q [mm],bondslip_factor_q
1017,1001,1002,300,600,7450,19.86,3.5,19.86,3.5,11.5,140,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,2,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,31.5524,289.451,291.879,157.107,154.689,154.208,29.7177,0.5
1018,1002,1003,300,600,2850,11.32,0,11.32,0,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,35.7522,294.006,287.174,150.656,151.583,153.373,28.7857,0.5
1019,1003,1004,300,600,7450,19.86,3.5,19.86,3.5,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,2,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,34.5957,286.03,290.834,150.566,152.838,152.824,36.0722,0.5
1020,1005,1006,350,600,7450,22.12,7,22.12,7,11.5,140,30,25,2,25,1,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,3,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,31.489,290.334,288.744,157.067,153.009,156.283,32.8257,0.5
1021,1006,1007,350,600,2850,5.04,0,5.04,0,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,25.9929,290.063,291.924,153.585,154.683,155.483,38.1585,0.5
1022,1007,1008,350,600,7450,22.12,7,22.12,7,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,3,8,150,2,2,25,2,25,1,20,2,20,0,8,150,2,2,35.2912,284.636,287.885,151.348,157.164,151.186,28.4746,0.5
1023,1009,1010,350,600,7450,22.12,7,22.12,7,11.5,140,30,25,2,25,1,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,3,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,30.5367,290.865,293.037,157.367,157.414,156.837,30.6107,0.5
1024,1010,1011,350,600,2850,14.84,5.25,14.84,5.25,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,33.1576,287.723,288.558,152.514,152.242,150.014,31.4546,0.5
1025,1011,1012,350,600,7450,22.12,7,22.12,7,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,3,8,150,2,2,25,2,25,1,20,2,20,0,8,150,2,2,26.7179,284.717,282.537,157.06,151.984,151.824,29.1251,0.5
1026,1013,1014,300,600,7450,19.86,3.5,19.86,3.5,11.5,140,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,2,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,33.8603,288.263,289.849,153.446,155.402,151.028,30.6446,0.5
1027,1014,1015,300,600,2850,11.32,0,11.32,0,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,31.5577,286.465,291.147,152.759,155.172,152.56,27.544,0.5
1028,1015,1016,300,600,7450,19.86,3.5,19.86,3.5,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,2,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,32.4487,285.329,284.309,154.3,152.035,151.11,28.58,0.5
2017,2001,2002,300,600,7450,19.86,3.5,19.86,3.5,11.5,140,30,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,2,8,150,2,2,25,2,25,1,20,2,20,0,8,150,2,2,31.782,283.967,293.208,156.829,157.095,152.109,26.8661,0.5
2018,2002,2003,300,600,2850,11.32,0,11.32,0,11.5,140,30,25,2,25,1,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,1,20,2,20,0,8,150,2,2,31.2524,285.575,288.46,157.351,156.01,153.003,31.118,0.5
2019,2003,2004,300,600,7450,19.86,3.5,19.86,3.5,11.5,140,30,25,2,25,1,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,2,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,32.8913,287.489,289.865,155.218,151.49,153.55,28.7416,0.5
2020,2005,2006,350,600,7450,22.12,7,22.12,7,11.5,140,30,25,2,25,1,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,3,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,39.3673,289.048,285.823,152.762,153.724,152.024,29.4367,0.5
2021,2006,2007,350,600,2850,5.04,0,5.04,0,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,0,8,150,2,2,25,2,25,2,20,2,20,0,8,150,2,2,28.7663,284.118,292.542,156.477,150.692,150.51,29.1017,0.5
2022,2007,2008,350,600,7450,22.12,7,22.12,7,11.5,140,30,25,2,25,2,20,2,20,0,8,150,2,2,25,2,25,0,20,2,20,3,8,150,2,2,25,2,25,1,20,2,20,0,8,150,2,2,30.9301,289.647,289.06,156.932,153.937,154.054,25.5164,0.5
2023,2009,2010,350,600,7450,22.12,7,22.12,7,11.5,140,30,25,2,20,1,25,2,25,0,8,150,2,2,25,2,20,1,25,2,25,1,8,150,2,2,25,2,20,3,25,2,25,0,8,150,2,2,27.3133,284.361,288.314,154.072,154.271,154.75,34.0226,0.5
2024,2010,2011,350,600,2850,14.84,5.25,14.84,5.25,11.5,140,30,25,2,20,3,25,2,25,0,8,150,2,2,25,2,20,1,25,2,25,0,8,150,2,2,25,2,20,3,25,2,25,0,8,150,2,2,34.6132,285.328,293.134,155.337,151.36,154.92,31.8716,0.5
